Model,DPO4104
Firmware Version,2.48

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-10,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,0.1
Label,,
TIME,CH1,CH2
-9.80120e-06,0.00520313,-0.0018125
-9.80100e-06,0.00573437,-0.00120312
-9.80080e-06,0.005,-0.00128125
-9.80060e-06,0.00510937,-0.0015
-9.80040e-06,0.00503125,-0.00154687
-9.80020e-06,0.005375,-0.0015
-9.80000e-06,0.00535937,-0.00109375
-9.79980e-06,0.00476563,-0.001375
-9.79960e-06,0.00523437,-0.00120312
-9.79940e-06,0.0056875,-0.00117187
-9.79920e-06,0.00496875,-0.00104687
-9.79900e-06,0.0050625,-0.00125
-9.79880e-06,0.00546875,-0.00142187
-9.79860e-06,0.00529688,-0.00142187
-9.79840e-06,0.00526563,-0.00110937
-9.79820e-06,0.00564063,-0.001
-9.79800e-06,0.004875,-0.00176562
-9.79780e-06,0.00520313,-0.00114062
-9.79760e-06,0.004875,-0.00154687
-9.79740e-06,0.0054375,-0.00121875
-9.79720e-06,0.0054375,-0.0011875
-9.79700e-06,0.00471875,-0.001375
-9.79680e-06,0.00523437,-0.00142187
-9.79660e-06,0.005,-0.00135937
-9.79640e-06,0.00532813,-0.0011875
-9.79620e-06,0.0046875,-0.00114062
-9.79600e-06,0.00539063,-0.00135937
-9.79580e-06,0.005125,-0.0011875
-9.79560e-06,0.00517188,-0.00176562
-9.79540e-06,0.00535937,-0.000578125
-9.79520e-06,0.0049375,-0.001125
-9.79500e-06,0.00464063,-0.00096875
-9.79480e-06,0.00520313,-0.00101562
-9.79460e-06,0.0055,-0.000421875
-9.79440e-06,0.00509375,-0.00114062
-9.79420e-06,0.00521875,-0.00096875
-9.79400e-06,0.00496875,-0.00128125
-9.79380e-06,0.00459375,-0.00123437
-9.79360e-06,0.0050625,-0.00096875
-9.79340e-06,0.00484375,-0.00120312
-9.79320e-06,0.00509375,-0.0011875
-9.79300e-06,0.0056875,-0.0011875
-9.79280e-06,0.00470313,-0.000984375
-9.79260e-06,0.00504688,-0.00117187
-9.79240e-06,0.00542188,-0.0014375
-9.79220e-06,0.0048125,-0.0010625
-9.79200e-06,0.0050625,-0.00104687
-9.79180e-06,0.00532813,-0.0011875
-9.79160e-06,0.0046875,-0.00173437
-9.79140e-06,0.00521875,-0.00123437
-9.79120e-06,0.0049375,-0.0013125
-9.79100e-06,0.00521875,-0.001125
-9.79080e-06,0.00521875,-0.0008125
-9.79060e-06,0.00484375,-0.00154687
-9.79040e-06,0.0053125,-0.00110937
-9.79020e-06,0.00504688,-0.0014375
-9.79000e-06,0.005125,-0.000625
-9.78980e-06,0.004625,-0.001
-9.78960e-06,0.00529688,-0.00114062
-9.78940e-06,0.00490625,-0.00104687
-9.78920e-06,0.00503125,-0.00157812
-9.78900e-06,0.00528125,-0.000625
-9.78880e-06,0.00495313,-0.00129687
-9.78860e-06,0.004625,-0.00090625
-9.78840e-06,0.00515625,-0.000953125
-9.78820e-06,0.00557813,-0.000515625
-9.78800e-06,0.00495313,-0.00110937
-9.78780e-06,0.00514063,-0.00115625
-9.78760e-06,0.00492188,-0.001625
-9.78740e-06,0.00476563,-0.00128125
-9.78720e-06,0.00546875,-0.00114062
-9.78700e-06,0.00457813,-0.00139062
-9.78680e-06,0.00496875,-0.000953125
-9.78660e-06,0.00535937,-0.00121875
-9.78640e-06,0.00457813,-0.00128125
-9.78620e-06,0.00510937,-0.00132812
-9.78600e-06,0.00526563,-0.00157812
-9.78580e-06,0.0045,-0.001125
-9.78560e-06,0.00464063,-0.0009375
-9.78540e-06,0.00503125,-0.000796875
-9.78520e-06,0.00465625,-0.00125
-9.78500e-06,0.00532813,-0.00071875
-9.78480e-06,0.00492188,-0.000859375
-9.78460e-06,0.0053125,-0.00101562
-9.78440e-06,0.00528125,-0.000875
-9.78420e-06,0.00478125,-0.0011875
-9.78400e-06,0.00542188,-0.000671875
-9.78380e-06,0.00504688,-0.0010625
-9.78360e-06,0.00548437,-0.000765625
-9.78340e-06,0.00454688,-0.00120312
-9.78320e-06,0.00521875,-0.00125
-9.78300e-06,0.00482813,-0.00146875
-9.78280e-06,0.0049375,-0.00175
-9.78260e-06,0.00509375,-0.000875
-9.78240e-06,0.00475,-0.00139062
-9.78220e-06,0.00434375,-0.00203125
-9.78200e-06,0.00501563,-0.00120312
-9.78180e-06,0.00545313,-0.00110937
-9.78160e-06,0.00479688,-0.00134375
-9.78140e-06,0.00489063,-0.00128125
-9.78120e-06,0.00496875,-0.00134375
-9.78100e-06,0.00459375,-0.000984375
-9.78080e-06,0.0050625,-0.00096875
-9.78060e-06,0.00495313,-0.00101562
-9.78040e-06,0.00479688,-0.00104687
-9.78020e-06,0.00535937,-0.00114062
-9.78000e-06,0.00448437,-0.000921875
-9.77980e-06,0.00492188,-0.00117187
-9.77960e-06,0.00557813,-0.00151562
-9.77940e-06,0.00457813,-0.00114062
-9.77920e-06,0.00492188,-0.001
-9.77900e-06,0.00534375,-0.00104687
-9.77880e-06,0.00490625,-0.00175
-9.77860e-06,0.00509375,-0.00139062
-9.77840e-06,0.00489063,-0.001875
-9.77820e-06,0.00526563,-0.0011875
-9.77800e-06,0.00498437,-0.00107812
-9.77780e-06,0.00446875,-0.00128125
-9.77760e-06,0.004875,-0.00110937
-9.77740e-06,0.00459375,-0.00151562
-9.77720e-06,0.0050625,-0.000796875
-9.77700e-06,0.00470313,-0.00126562
-9.77680e-06,0.004875,-0.00129687
-9.77660e-06,0.00451563,-0.00126562
-9.77640e-06,0.00479688,-0.00145312
-9.77620e-06,0.00504688,-0.00071875
-9.77600e-06,0.00492188,-0.00126562
-9.77580e-06,0.00448437,-0.00179687
-9.77560e-06,0.00510937,-0.00104687
-9.77540e-06,0.00521875,-0.00065625
-9.77520e-06,0.00457813,-0.0011875
-9.77500e-06,0.00467188,-0.00140625
-9.77480e-06,0.00485937,-0.00173437
-9.77460e-06,0.00496875,-0.00151562
-9.77440e-06,0.0051875,-0.000984375
-9.77420e-06,0.00464063,-0.00134375
-9.77400e-06,0.00485937,-0.0015
-9.77380e-06,0.00517188,-0.00123437
-9.77360e-06,0.00451563,-0.00115625
-9.77340e-06,0.00479688,-0.0013125
-9.77320e-06,0.00510937,-0.00153125
-9.77300e-06,0.00417188,-0.001625
-9.77280e-06,0.00448437,-0.00117187
-9.77260e-06,0.0050625,-0.00107812
-9.77240e-06,0.00453125,-0.0018125
-9.77220e-06,0.0051875,-0.001125
-9.77200e-06,0.00492188,-0.00159375
-9.77180e-06,0.0051875,-0.00115625
-9.77160e-06,0.00489063,-0.001
-9.77140e-06,0.00440625,-0.00139062
-9.77120e-06,0.00476563,-0.00120312
-9.77100e-06,0.00473437,-0.00142187
-9.77080e-06,0.00492188,-0.00103125
-9.77060e-06,0.00446875,-0.00120312
-9.77040e-06,0.00521875,-0.00128125
-9.77020e-06,0.00453125,-0.00153125
-9.77000e-06,0.00478125,-0.00170312
-9.76980e-06,0.00482813,-0.00096875
-9.76960e-06,0.00457813,-0.00140625
-9.76940e-06,0.00432813,-0.00185937
-9.76920e-06,0.005,-0.00139062
-9.76900e-06,0.0050625,-0.00078125
-9.76880e-06,0.00478125,-0.00145312
-9.76860e-06,0.00495313,-0.0013125
-9.76840e-06,0.00467188,-0.00175
-9.76820e-06,0.00475,-0.00135937
-9.76800e-06,0.00490625,-0.00103125
-9.76780e-06,0.00453125,-0.0011875
-9.76760e-06,0.0044375,-0.0014375
-9.76740e-06,0.00496875,-0.00134375
-9.76720e-06,0.00435937,-0.00132812
-9.76700e-06,0.00470313,-0.0013125
-9.76680e-06,0.00476563,-0.00182812
-9.76660e-06,0.00417188,-0.0015
-9.76640e-06,0.00428125,-0.00103125
-9.76620e-06,0.00478125,-0.0008125
-9.76600e-06,0.00429688,-0.00170312
-9.76580e-06,0.00465625,-0.0009375
-9.76560e-06,0.00470313,-0.00184375
-9.76540e-06,0.00526563,-0.0010625
-9.76520e-06,0.0049375,-0.00110937
-9.76500e-06,0.0044375,-0.00182812
-9.76480e-06,0.00515625,-0.0015625
-9.76460e-06,0.00465625,-0.00140625
-9.76440e-06,0.00485937,-0.00104687
-9.76420e-06,0.00426563,-0.00154687
-9.76400e-06,0.005125,-0.00148437
-9.76380e-06,0.004375,-0.00182812
-9.76360e-06,0.00473437,-0.0018125
-9.76340e-06,0.00473437,-0.000921875
-9.76320e-06,0.00467188,-0.00125
-9.76300e-06,0.00434375,-0.00201562
-9.76280e-06,0.0046875,-0.00117187
-9.76260e-06,0.00464063,-0.0008125
-9.76240e-06,0.00421875,-0.0014375
-9.76220e-06,0.00446875,-0.00160937
-9.76200e-06,0.00426563,-0.00173437
-9.76180e-06,0.00446875,-0.00153125
-9.76160e-06,0.00451563,-0.001
-9.76140e-06,0.00448437,-0.00145312
-9.76120e-06,0.00460937,-0.0015625
-9.76100e-06,0.00496875,-0.00126562
-9.76080e-06,0.00429688,-0.00126562
-9.76060e-06,0.00470313,-0.0013125
-9.76040e-06,0.0045,-0.00157812
-9.76020e-06,0.00434375,-0.00175
-9.76000e-06,0.00471875,-0.00115625
-9.75980e-06,0.00485937,-0.00126562
-9.75960e-06,0.00448437,-0.00179687
-9.75940e-06,0.00471875,-0.00135937
-9.75920e-06,0.00471875,-0.00214062
-9.75900e-06,0.0049375,-0.00120312
-9.75880e-06,0.00484375,-0.00117187
-9.75860e-06,0.0045,-0.00167187
-9.75840e-06,0.00470313,-0.00164062
-9.75820e-06,0.00426563,-0.00123437
-9.75800e-06,0.0045,-0.00084375
-9.75780e-06,0.00453125,-0.00117187
-9.75760e-06,0.00465625,-0.00129687
-9.75740e-06,0.00414063,-0.00154687
-9.75720e-06,0.00439063,-0.00182812
-9.75700e-06,0.00470313,-0.000890625
-9.75680e-06,0.004625,-0.00159375
-9.75660e-06,0.00429688,-0.002
-9.75640e-06,0.00453125,-0.00128125
-9.75620e-06,0.00479688,-0.001
-9.75600e-06,0.00492188,-0.0015
-9.75580e-06,0.00478125,-0.00157812
-9.75560e-06,0.0046875,-0.00189062
-9.75540e-06,0.00421875,-0.00175
-9.75520e-06,0.00476563,-0.00115625
-9.75500e-06,0.00457813,-0.0011875
-9.75480e-06,0.00459375,-0.00145312
-9.75460e-06,0.00501563,-0.00142187
-9.75440e-06,0.00435937,-0.00115625
-9.75420e-06,0.0045625,-0.00104687
-9.75400e-06,0.00457813,-0.00154687
-9.75380e-06,0.00465625,-0.00164062
-9.75360e-06,0.00453125,-0.00110937
-9.75340e-06,0.0045625,-0.00103125
-9.75320e-06,0.00454688,-0.00179687
-9.75300e-06,0.0046875,-0.001125
-9.75280e-06,0.0045625,-0.0018125
-9.75260e-06,0.0049375,-0.00103125
-9.75240e-06,0.005,-0.00109375
-9.75220e-06,0.00445313,-0.00175
-9.75200e-06,0.00484375,-0.0015625
-9.75180e-06,0.00446875,-0.0018125
-9.75160e-06,0.00476563,-0.000953125
-9.75140e-06,0.00453125,-0.00128125
-9.75120e-06,0.00510937,-0.00151562
-9.75100e-06,0.00429688,-0.00175
-9.75080e-06,0.00453125,-0.00184375
-9.75060e-06,0.00451563,-0.00109375
-9.75040e-06,0.0045625,-0.00145312
-9.75020e-06,0.00428125,-0.00204687
-9.75000e-06,0.00501563,-0.00126562
-9.74980e-06,0.00470313,-0.00101562
-9.74960e-06,0.00442188,-0.0013125
-9.74940e-06,0.00457813,-0.00157812
-9.74920e-06,0.00453125,-0.00167187
-9.74900e-06,0.00429688,-0.001625
-9.74880e-06,0.0044375,-0.00104687
-9.74860e-06,0.00426563,-0.0015
-9.74840e-06,0.00475,-0.00167187
-9.74820e-06,0.00476563,-0.00128125
-9.74800e-06,0.00435937,-0.0011875
-9.74780e-06,0.00460937,-0.00140625
-9.74760e-06,0.00453125,-0.00157812
-9.74740e-06,0.00428125,-0.00134375
-9.74720e-06,0.0043125,-0.00107812
-9.74700e-06,0.00478125,-0.00125
-9.74680e-06,0.0044375,-0.00209375
-9.74660e-06,0.00464063,-0.00114062
-9.74640e-06,0.0045625,-0.00198437
-9.74620e-06,0.00470313,-0.00117187
-9.74600e-06,0.00465625,-0.00110937
-9.74580e-06,0.00457813,-0.00117187
-9.74560e-06,0.00467188,-0.0015625
-9.74540e-06,0.00432813,-0.00165625
-9.74520e-06,0.004875,-0.001125
-9.74500e-06,0.00454688,-0.00132812
-9.74480e-06,0.00485937,-0.0015625
-9.74460e-06,0.00446875,-0.00167187
-9.74440e-06,0.00457813,-0.0014375
-9.74420e-06,0.0045,-0.001125
-9.74400e-06,0.00440625,-0.00135937
-9.74380e-06,0.00429688,-0.00204687
-9.74360e-06,0.00473437,-0.0011875
-9.74340e-06,0.00465625,-0.001
-9.74320e-06,0.0046875,-0.00153125
-9.74300e-06,0.00434375,-0.00153125
-9.74280e-06,0.00425,-0.00167187
-9.74260e-06,0.00415625,-0.00125
-9.74240e-06,0.00425,-0.00096875
-9.74220e-06,0.004375,-0.00135937
-9.74200e-06,0.0044375,-0.00190625
-9.74180e-06,0.00484375,-0.00139062
-9.74160e-06,0.00440625,-0.00109375
-9.74140e-06,0.0048125,-0.0011875
-9.74120e-06,0.00479688,-0.001625
-9.74100e-06,0.00448437,-0.00170312
-9.74080e-06,0.00428125,-0.0013125
-9.74060e-06,0.00479688,-0.00110937
-9.74040e-06,0.0044375,-0.00179687
-9.74020e-06,0.00446875,-0.001
-9.74000e-06,0.00442188,-0.0015625
-9.73980e-06,0.00428125,-0.00117187
-9.73960e-06,0.0046875,-0.00115625
-9.73940e-06,0.0045,-0.001625
-9.73920e-06,0.00475,-0.00132812
-9.73900e-06,0.00432813,-0.00146875
-9.73880e-06,0.004625,-0.00075
-9.73860e-06,0.00445313,-0.00107812
-9.73840e-06,0.00492188,-0.0014375
-9.73820e-06,0.004375,-0.001375
-9.73800e-06,0.00460937,-0.00178125
-9.73780e-06,0.00442188,-0.00084375
-9.73760e-06,0.00432813,-0.00115625
-9.73740e-06,0.0043125,-0.00164062
-9.73720e-06,0.0046875,-0.00109375
-9.73700e-06,0.00471875,-0.0009375
-9.73680e-06,0.00439063,-0.00145312
-9.73660e-06,0.0044375,-0.00145312
-9.73640e-06,0.004375,-0.001875
-9.73620e-06,0.0044375,-0.00142187
-9.73600e-06,0.0045625,-0.0011875
-9.73580e-06,0.00446875,-0.00117187
-9.73560e-06,0.00446875,-0.00135937
-9.73540e-06,0.00490625,-0.00134375
-9.73520e-06,0.00426563,-0.00114062
-9.73500e-06,0.0049375,-0.00132812
-9.73480e-06,0.00464063,-0.00140625
-9.73460e-06,0.00429688,-0.00132812
-9.73440e-06,0.00404688,-0.000875
-9.73420e-06,0.00453125,-0.00107812
-9.73400e-06,0.00439063,-0.00164062
-9.73380e-06,0.0045625,-0.00101562
-9.73360e-06,0.00440625,-0.00164062
-9.73340e-06,0.00485937,-0.00120312
-9.73320e-06,0.00448437,-0.001
-9.73300e-06,0.00440625,-0.00139062
-9.73280e-06,0.00467188,-0.00114062
-9.73260e-06,0.00421875,-0.00140625
-9.73240e-06,0.00454688,-0.000921875
-9.73220e-06,0.00442188,-0.00120312
-9.73200e-06,0.004875,-0.0015625
-9.73180e-06,0.00440625,-0.00178125
-9.73160e-06,0.0048125,-0.00165625
-9.73140e-06,0.00432813,-0.000828125
-9.73120e-06,0.00440625,-0.00132812
-9.73100e-06,0.00435937,-0.00201562
-9.73080e-06,0.00464063,-0.0015625
-9.73060e-06,0.00471875,-0.000828125
-9.73040e-06,0.00442188,-0.00128125
-9.73020e-06,0.00457813,-0.001375
-9.73000e-06,0.00470313,-0.00178125
-9.72980e-06,0.00451563,-0.00109375
-9.72960e-06,0.0045625,-0.00096875
-9.72940e-06,0.00429688,-0.00103125
-9.72920e-06,0.0044375,-0.00140625
-9.72900e-06,0.00503125,-0.00123437
-9.72880e-06,0.0041875,-0.00109375
-9.72860e-06,0.00471875,-0.00107812
-9.72840e-06,0.00476563,-0.0015625
-9.72820e-06,0.004375,-0.00121875
-9.72800e-06,0.00435937,-0.00103125
-9.72780e-06,0.00457813,-0.00103125
-9.72760e-06,0.00432813,-0.00173437
-9.72740e-06,0.00465625,-0.00078125
-9.72720e-06,0.0044375,-0.0015
-9.72700e-06,0.00453125,-0.00114062
-9.72680e-06,0.00464063,-0.0010625
-9.72660e-06,0.00459375,-0.00132812
-9.72640e-06,0.0045,-0.00103125
-9.72620e-06,0.00457813,-0.00160937
-9.72600e-06,0.00470313,-0.00103125
-9.72580e-06,0.00454688,-0.00115625
-9.72560e-06,0.00476563,-0.0015
-9.72540e-06,0.00421875,-0.00171875
-9.72520e-06,0.00435937,-0.001625
-9.72500e-06,0.0045,-0.000921875
-9.72480e-06,0.00446875,-0.001125
-9.72460e-06,0.00434375,-0.00126562
-9.72440e-06,0.0045,-0.0010625
-9.72420e-06,0.00470313,-0.0008125
-9.72400e-06,0.00432813,-0.00120312
-9.72380e-06,0.00448437,-0.00121875
-9.72360e-06,0.00465625,-0.00160937
-9.72340e-06,0.004375,-0.00140625
-9.72320e-06,0.00448437,-0.00135937
-9.72300e-06,0.00423437,-0.00107812
-9.72280e-06,0.00471875,-0.001125
-9.72260e-06,0.00489063,-0.00140625
-9.72240e-06,0.00429688,-0.00120312
-9.72220e-06,0.0046875,-0.00109375
-9.72200e-06,0.00459375,-0.00126562
-9.72180e-06,0.00421875,-0.00109375
-9.72160e-06,0.00453125,-0.00096875
-9.72140e-06,0.00473437,-0.000765625
-9.72120e-06,0.0044375,-0.0015625
-9.72100e-06,0.00471875,-0.000859375
-9.72080e-06,0.00471875,-0.00114062
-9.72060e-06,0.00498437,-0.000953125
-9.72040e-06,0.00465625,-0.000765625
-9.72020e-06,0.00459375,-0.00117187
-9.72000e-06,0.00467188,-0.00090625
-9.71980e-06,0.00429688,-0.00115625
-9.71960e-06,0.00464063,-0.000765625
-9.71940e-06,0.00451563,-0.00109375
-9.71920e-06,0.00460937,-0.00146875
-9.71900e-06,0.00432813,-0.0013125
-9.71880e-06,0.0048125,-0.001375
-9.71860e-06,0.00467188,-0.0009375
-9.71840e-06,0.00442188,-0.00129687
-9.71820e-06,0.00435937,-0.00167187
-9.71800e-06,0.00454688,-0.00135937
-9.71780e-06,0.00492188,-0.000578125
-9.71760e-06,0.00440625,-0.00120312
-9.71740e-06,0.00439063,-0.00148437
-9.71720e-06,0.00432813,-0.00157812
-9.71700e-06,0.00440625,-0.000984375
-9.71680e-06,0.00459375,-0.000890625
-9.71660e-06,0.0043125,-0.00109375
-9.71640e-06,0.0045,-0.00128125
-9.71620e-06,0.005125,-0.00129687
-9.71600e-06,0.00423437,-0.000703125
-9.71580e-06,0.0046875,-0.000953125
-9.71560e-06,0.00459375,-0.0014375
-9.71540e-06,0.0045625,-0.0008125
-9.71520e-06,0.00442188,-0.0008125
-9.71500e-06,0.00489063,-0.0010625
-9.71480e-06,0.00445313,-0.0016875
-9.71460e-06,0.00470313,-0.000734375
-9.71440e-06,0.00460937,-0.00123437
-9.71420e-06,0.00440625,-0.00103125
-9.71400e-06,0.00448437,-0.000859375
-9.71380e-06,0.00446875,-0.0015
-9.71360e-06,0.004625,-0.00117187
-9.71340e-06,0.00448437,-0.00123437
-9.71320e-06,0.00484375,-0.000671875
-9.71300e-06,0.00442188,-0.00117187
-9.71280e-06,0.00475,-0.00154687
-9.71260e-06,0.004375,-0.00142187
-9.71240e-06,0.00470313,-0.00125
-9.71220e-06,0.004875,-0.000796875
-9.71200e-06,0.00451563,-0.00110937
-9.71180e-06,0.00428125,-0.0014375
-9.71160e-06,0.00464063,-0.00096875
-9.71140e-06,0.00507813,-0.0006875
-9.71120e-06,0.00445313,-0.00114062
-9.71100e-06,0.0045,-0.000640625
-9.71080e-06,0.00442188,-0.00134375
-9.71060e-06,0.00425,-0.000859375
-9.71040e-06,0.00471875,-0.000953125
-9.71020e-06,0.00457813,-0.00078125
-9.71000e-06,0.004625,-0.000921875
-9.70980e-06,0.00504688,-0.00128125
-9.70960e-06,0.00404688,-0.00078125
-9.70940e-06,0.00454688,-0.00101562
-9.70920e-06,0.00476563,-0.00121875
-9.70900e-06,0.00457813,-0.000984375
-9.70880e-06,0.00460937,-0.00090625
-9.70860e-06,0.00475,-0.0008125
-9.70840e-06,0.00448437,-0.0015625
-9.70820e-06,0.00507813,-0.00075
-9.70800e-06,0.00464063,-0.00146875
-9.70780e-06,0.00489063,-0.001
-9.70760e-06,0.004625,-0.00084375
-9.70740e-06,0.00448437,-0.00114062
-9.70720e-06,0.00492188,-0.000859375
-9.70700e-06,0.00429688,-0.00129687
-9.70680e-06,0.0046875,-0.000828125
-9.70660e-06,0.0045,-0.00115625
-9.70640e-06,0.00482813,-0.000984375
-9.70620e-06,0.00439063,-0.00125
-9.70600e-06,0.00476563,-0.00096875
-9.70580e-06,0.00476563,-0.000765625
-9.70560e-06,0.00473437,-0.001
-9.70540e-06,0.00467188,-0.00121875
-9.70520e-06,0.00467188,-0.000625
-9.70500e-06,0.00495313,-0.0005
-9.70480e-06,0.00470313,-0.0010625
-9.70460e-06,0.0045,-0.00078125
-9.70440e-06,0.00460937,-0.00129687
-9.70420e-06,0.0046875,-0.000828125
-9.70400e-06,0.00479688,-0.00103125
-9.70380e-06,0.0044375,-0.000953125
-9.70360e-06,0.00448437,-0.000671875
-9.70340e-06,0.0050625,-0.00084375
-9.70320e-06,0.00426563,-0.000625
-9.70300e-06,0.00475,-0.00109375
-9.70280e-06,0.00489063,-0.00132812
-9.70260e-06,0.00453125,-0.0004375
-9.70240e-06,0.00415625,-0.00053125
-9.70220e-06,0.00484375,-0.000875
-9.70200e-06,0.0044375,-0.00154687
-9.70180e-06,0.00523437,-0.000671875
-9.70160e-06,0.00473437,-0.00139062
-9.70140e-06,0.00439063,-0.000765625
-9.70120e-06,0.00460937,-0.00075
-9.70100e-06,0.00445313,-0.00123437
-9.70080e-06,0.00476563,-0.00096875
-9.70060e-06,0.00420313,-0.0010625
-9.70040e-06,0.00484375,-0.000578125
-9.70020e-06,0.00426563,-0.00104687
-9.70000e-06,0.0046875,-0.00110937
-9.69980e-06,0.00442188,-0.00120312
-9.69960e-06,0.00475,-0.00107812
-9.69940e-06,0.0046875,-0.0005625
-9.69920e-06,0.00451563,-0.000734375
-9.69900e-06,0.00440625,-0.00126562
-9.69880e-06,0.00470313,-0.000796875
-9.69860e-06,0.00498437,-0.000421875
-9.69840e-06,0.00457813,-0.00107812
-9.69820e-06,0.00471875,-0.00071875
-9.69800e-06,0.00454688,-0.00114062
-9.69780e-06,0.00460937,-0.0008125
-9.69760e-06,0.0045,-0.00078125
-9.69740e-06,0.0045,-0.00096875
-9.69720e-06,0.00492188,-0.00096875
-9.69700e-06,0.00517188,-0.001
-9.69680e-06,0.00428125,-0.000515625
-9.69660e-06,0.00479688,-0.000984375
-9.69640e-06,0.005,-0.00103125
-9.69620e-06,0.0045625,-0.000609375
-9.69600e-06,0.0048125,-0.00075
-9.69580e-06,0.00517188,-0.000453125
-9.69560e-06,0.0046875,-0.001375
-9.69540e-06,0.00521875,-0.00071875
-9.69520e-06,0.0045625,-0.00120312
-9.69500e-06,0.00490625,-0.000625
-9.69480e-06,0.0048125,-0.0008125
-9.69460e-06,0.00467188,-0.00110937
-9.69440e-06,0.0053125,-0.00078125
-9.69420e-06,0.00460937,-0.0010625
-9.69400e-06,0.00470313,-0.000640625
-9.69380e-06,0.00445313,-0.000609375
-9.69360e-06,0.00465625,-0.00117187
-9.69340e-06,0.00446875,-0.00107812
-9.69320e-06,0.00432813,-0.000890625
-9.69300e-06,0.00446875,-0.00034375
-9.69280e-06,0.0045625,-0.0006875
-9.69260e-06,0.00457813,-0.00096875
-9.69240e-06,0.00503125,-0.00053125
-9.69220e-06,0.00492188,-0.000390625
-9.69200e-06,0.00451563,-0.00084375
-9.69180e-06,0.00464063,-0.000671875
-9.69160e-06,0.00492188,-0.00121875
-9.69140e-06,0.0044375,-0.0006875
-9.69120e-06,0.00478125,-0.000859375
-9.69100e-06,0.0045,-0.0006875
-9.69080e-06,0.00473437,-0.000765625
-9.69060e-06,0.00515625,-0.000796875
-9.69040e-06,0.00435937,-0.000546875
-9.69020e-06,0.00485937,-0.000734375
-9.69000e-06,0.00517188,-0.000671875
-9.68980e-06,0.00451563,-0.000421875
-9.68960e-06,0.0045625,-0.000671875
-9.68940e-06,0.00510937,-0.000609375
-9.68920e-06,0.0045,-0.00128125
-9.68900e-06,0.0051875,-0.000578125
-9.68880e-06,0.00459375,-0.0010625
-9.68860e-06,0.00473437,-0.000375
-9.68840e-06,0.00434375,-0.000703125
-9.68820e-06,0.00439063,-0.0010625
-9.68800e-06,0.00523437,-0.000703125
-9.68780e-06,0.00460937,-0.00075
-9.68760e-06,0.00484375,-0.000734375
-9.68740e-06,0.00460937,-0.000828125
-9.68720e-06,0.00489063,-0.000859375
-9.68700e-06,0.00473437,-0.000796875
-9.68680e-06,0.004625,-0.000984375
-9.68660e-06,0.00495313,-0.0006875
-9.68640e-06,0.00460937,-0.00096875
-9.68620e-06,0.0044375,-0.000921875
-9.68600e-06,0.0049375,-0.0004375
-9.68580e-06,0.005,-0.00046875
-9.68560e-06,0.00459375,-0.000953125
-9.68540e-06,0.00459375,-0.0006875
-9.68520e-06,0.00464063,-0.000828125
-9.68500e-06,0.0045,-0.000484375
-9.68480e-06,0.004875,-0.000703125
-9.68460e-06,0.00464063,-0.00071875
-9.68440e-06,0.00489063,-0.00075
-9.68420e-06,0.00510937,-0.00071875
-9.68400e-06,0.00457813,-0.0005
-9.68380e-06,0.00509375,-0.000890625
-9.68360e-06,0.00514063,-0.00059375
-9.68340e-06,0.0046875,-0.0006875
-9.68320e-06,0.00471875,-0.00059375
-9.68300e-06,0.00503125,-0.000484375
-9.68280e-06,0.004625,-0.00104687
-9.68260e-06,0.00525,-0.000453125
-9.68240e-06,0.0049375,-0.00075
-9.68220e-06,0.005125,-0.0005
-9.68200e-06,0.00471875,-0.000625
-9.68180e-06,0.00454688,-0.0010625
-9.68160e-06,0.0050625,-0.00078125
-9.68140e-06,0.0041875,-0.00053125
-9.68120e-06,0.0048125,-0.0005
-9.68100e-06,0.004625,-0.00059375
-9.68080e-06,0.00492188,-0.0009375
-9.68060e-06,0.00503125,-0.00104687
-9.68040e-06,0.0046875,-0.000609375
-9.68020e-06,0.00525,-0.00046875
-9.68000e-06,0.00467188,-0.000921875
-9.67980e-06,0.0045,-0.00104687
-9.67960e-06,0.00465625,-0.00059375
-9.67940e-06,0.00507813,-0.000390625
-9.67920e-06,0.00459375,-0.0006875
-9.67900e-06,0.00459375,-0.000578125
-9.67880e-06,0.00492188,-0.00120312
-9.67860e-06,0.00464063,-0.00078125
-9.67840e-06,0.00467188,-0.000859375
-9.67820e-06,0.00464063,-0.00053125
-9.67800e-06,0.00485937,-0.000515625
-9.67780e-06,0.0055625,-0.000609375
-9.67760e-06,0.00451563,-0.000625
-9.67740e-06,0.00496875,-0.000921875
-9.67720e-06,0.00490625,-0.00084375
-9.67700e-06,0.00445313,-0.000328125
-9.67680e-06,0.00434375,-0.000640625
-9.67660e-06,0.00478125,-0.0005625
-9.67640e-06,0.00464063,-0.00096875
-9.67620e-06,0.0050625,-0.000421875
-9.67600e-06,0.00475,-0.000703125
-9.67580e-06,0.0050625,-0.000453125
-9.67560e-06,0.00489063,-0.000515625
-9.67540e-06,0.00457813,-0.00090625
-9.67520e-06,0.00510937,-0.00053125
-9.67500e-06,0.00465625,-0.000765625
-9.67480e-06,0.00496875,-0.000578125
-9.67460e-06,0.00460937,-0.00065625
-9.67440e-06,0.00496875,-0.000796875
-9.67420e-06,0.00498437,-0.000640625
