Model,DPO4104
Firmware Version,2.48

Point Format,Y,,,,Point Format,Y
Horizontal Units,S,,,,Horizontal Units,Hz
Horizontal Scale,2e-06,,,,Horizontal Scale,2.5e+08
Sample Interval,2e-10,,,,Sample Interval,25000
Record Length,100000,,,,Record Length,100000
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,1,,Probe Attenuation,1
Vertical Units,V,V,V,,Vertical Units,V
Vertical Offset,0,0,0,,Vertical Offset,0
Vertical Scale,0.1,0.1,1,,Vertical Scale,0.0005
Label,,,,,Label,
TIME,CH1,CH2,CH3,,TIME,MATH
7.44740e-06,0.00826562,0.00460937,0.787969,,2.16413e+09,3.90625e-07
7.44760e-06,0.00842187,0.004875,0.789531,,2.16415e+09,1.5625e-07
7.44780e-06,0.00865625,0.00490625,0.790781,,2.16418e+09,2.34375e-07
7.44800e-06,0.00842187,0.00464063,0.7925,,2.16420e+09,3.90625e-07
7.44820e-06,0.00807812,0.00457813,0.789844,,2.16423e+09,5.46875e-07
7.44840e-06,0.00821875,0.0045625,0.791094,,2.16425e+09,7.8125e-07
7.44860e-06,0.00790625,0.00484375,0.792031,,2.16428e+09,7.8125e-07
7.44880e-06,0.00796875,0.00459375,0.796094,,2.16430e+09,8.59375e-07
7.44900e-06,0.00796875,0.00492188,0.791562,,2.16433e+09,7.8125e-07
7.44920e-06,0.00860938,0.00475,0.793906,,2.16435e+09,7.8125e-07
7.44940e-06,0.00801562,0.00451562,0.794687,,2.16438e+09,7.03125e-07
7.44960e-06,0.007625,0.00423438,0.792031,,2.16440e+09,7.03125e-07
7.44980e-06,0.00798438,0.004375,0.794375,,2.16443e+09,6.25e-07
7.45000e-06,0.00839062,0.00473438,0.798437,,2.16445e+09,5.46875e-07
7.45020e-06,0.00810938,0.00426562,0.792969,,2.16448e+09,5.46875e-07
7.45040e-06,0.00823438,0.00423438,0.796406,,2.16450e+09,5.46875e-07
7.45060e-06,0.00803125,0.00409375,0.795625,,2.16453e+09,5.46875e-07
7.45080e-06,0.00773438,0.00390625,0.795469,,2.16455e+09,6.25e-07
7.45100e-06,0.0080625,0.00475,0.796719,,2.16458e+09,7.03125e-07
7.45120e-06,0.00840625,0.00470313,0.799219,,2.16460e+09,8.59375e-07
7.45140e-06,0.00867187,0.005,0.796719,,2.16463e+09,8.59375e-07
7.45160e-06,0.00839062,0.00453125,0.795625,,2.16465e+09,8.59375e-07
7.45180e-06,0.00854687,0.00514063,0.798125,,2.16468e+09,6.25e-07
7.45200e-06,0.00871875,0.00498438,0.7975,,2.16470e+09,4.6875e-07
7.45220e-06,0.00870312,0.0054375,0.799687,,2.16473e+09,7.8125e-07
7.45240e-06,0.0095,0.0058125,0.797031,,2.16475e+09,1.09375e-06
7.45260e-06,0.0096875,0.00604688,0.799844,,2.16478e+09,1.25e-06
7.45280e-06,0.0094375,0.006,0.799219,,2.16480e+09,1.40625e-06
7.45300e-06,0.00975,0.00620313,0.800156,,2.16483e+09,1.25e-06
7.45320e-06,0.00990625,0.00639063,0.79875,,2.16485e+09,1.17187e-06
7.45340e-06,0.0100469,0.00701562,0.800625,,2.16488e+09,1.09375e-06
7.45360e-06,0.010375,0.00696875,0.801094,,2.16490e+09,1.01562e-06
7.45380e-06,0.010375,0.00721875,0.799687,,2.16493e+09,6.25e-07
7.45400e-06,0.0108437,0.00757813,0.801875,,2.16495e+09,3.125e-07
7.45420e-06,0.0107187,0.00803125,0.801562,,2.16498e+09,4.6875e-07
7.45440e-06,0.0109375,0.00870313,0.802656,,2.16500e+09,7.03125e-07
7.45460e-06,0.0108125,0.0085,0.800937,,2.16503e+09,7.8125e-07
7.45480e-06,0.0112656,0.00896875,0.801719,,2.16505e+09,9.375e-07
7.45500e-06,0.0112969,0.0089375,0.801719,,2.16508e+09,1.17187e-06
7.45520e-06,0.0111094,0.00967187,0.800781,,2.16510e+09,1.48437e-06
7.45540e-06,0.0117344,0.0101875,0.801875,,2.16513e+09,1.40625e-06
7.45560e-06,0.0120469,0.0106094,0.806719,,2.16515e+09,1.40625e-06
7.45580e-06,0.0115781,0.0108438,0.801406,,2.16518e+09,1.01562e-06
7.45600e-06,0.0116406,0.0110938,0.800469,,2.16520e+09,7.03125e-07
7.45620e-06,0.0119844,0.0116406,0.80625,,2.16523e+09,5.46875e-07
7.45640e-06,0.0122812,0.0120156,0.800937,,2.16525e+09,3.90625e-07
7.45660e-06,0.0122188,0.012375,0.802031,,2.16528e+09,5.46875e-07
7.45680e-06,0.0120312,0.0122656,0.803125,,2.16530e+09,7.03125e-07
7.45700e-06,0.0117656,0.0124375,0.799531,,2.16533e+09,4.6875e-07
7.45720e-06,0.0114062,0.0119844,0.804688,,2.16535e+09,2.34375e-07
7.45740e-06,0.0115781,0.0126719,0.802969,,2.16538e+09,3.125e-07
7.45760e-06,0.0117188,0.0128906,0.804375,,2.16540e+09,4.6875e-07
7.45780e-06,0.011875,0.0126406,0.806719,,2.16543e+09,3.90625e-07
7.45800e-06,0.011625,0.0122031,0.800625,,2.16545e+09,3.125e-07
7.45820e-06,0.0115156,0.0119063,0.802656,,2.16548e+09,3.90625e-07
7.45840e-06,0.0110937,0.0119688,0.804062,,2.16550e+09,4.6875e-07
7.45860e-06,0.0107969,0.012,0.804375,,2.16553e+09,4.6875e-07
7.45880e-06,0.0105,0.0119219,0.801875,,2.16555e+09,4.6875e-07
7.45900e-06,0.0107031,0.0117031,0.802344,,2.16558e+09,5.46875e-07
7.45920e-06,0.0099375,0.0108125,0.801875,,2.16560e+09,7.03125e-07
7.45940e-06,0.00973438,0.0106094,0.8,,2.16563e+09,1.01562e-06
7.45960e-06,0.00964062,0.0107187,0.800156,,2.16565e+09,1.32813e-06
7.45980e-06,0.00942187,0.0102187,0.803281,,2.16568e+09,1.17187e-06
7.46000e-06,0.00914062,0.00948438,0.802812,,2.16570e+09,1.09375e-06
7.46020e-06,0.00923438,0.00909375,0.801406,,2.16573e+09,1.01562e-06
7.46040e-06,0.0088125,0.0085,0.802344,,2.16575e+09,9.375e-07
7.46060e-06,0.00889062,0.00839063,0.8,,2.16578e+09,1.01562e-06
7.46080e-06,0.00859375,0.00782813,0.802031,,2.16580e+09,1.09375e-06
7.46100e-06,0.00804687,0.00717187,0.798125,,2.16583e+09,9.375e-07
7.46120e-06,0.00795312,0.0071875,0.79875,,2.16585e+09,8.59375e-07
7.46140e-06,0.00807812,0.006625,0.800156,,2.16588e+09,7.03125e-07
7.46160e-06,0.00820312,0.00670313,0.799687,,2.16590e+09,6.25e-07
7.46180e-06,0.0080625,0.00609375,0.800312,,2.16593e+09,8.59375e-07
7.46200e-06,0.00859375,0.005875,0.799063,,2.16595e+09,1.17187e-06
7.46220e-06,0.00803125,0.00582813,0.799219,,2.16598e+09,1.17187e-06
7.46240e-06,0.00767187,0.00526562,0.796406,,2.16600e+09,1.17187e-06
7.46260e-06,0.00807812,0.00595313,0.798281,,2.16603e+09,7.8125e-07
7.46280e-06,0.0083125,0.00610938,0.799375,,2.16605e+09,3.90625e-07
7.46300e-06,0.00815625,0.00565625,0.79875,,2.16608e+09,4.6875e-07
7.46320e-06,0.00846875,0.0058125,0.798125,,2.16610e+09,6.25e-07
7.46340e-06,0.00825,0.00579688,0.797031,,2.16613e+09,5.46875e-07
7.46360e-06,0.00820312,0.00601562,0.795625,,2.16615e+09,5.46875e-07
7.46380e-06,0.00817187,0.00603125,0.794844,,2.16618e+09,5.46875e-07
7.46400e-06,0.00901562,0.00609375,0.798125,,2.16620e+09,5.46875e-07
7.46420e-06,0.00884375,0.00675,0.795,,2.16623e+09,7.8125e-07
7.46440e-06,0.00828125,0.00635938,0.789375,,2.16625e+09,1.09375e-06
7.46460e-06,0.00829687,0.00626562,0.797031,,2.16628e+09,9.375e-07
7.46480e-06,0.00840625,0.00696875,0.793438,,2.16630e+09,7.8125e-07
7.46500e-06,0.00809375,0.006875,0.793438,,2.16633e+09,8.59375e-07
7.46520e-06,0.00829687,0.007625,0.794062,,2.16635e+09,9.375e-07
7.46540e-06,0.0085,0.00779688,0.795469,,2.16638e+09,8.59375e-07
7.46560e-06,0.00810938,0.00746875,0.790312,,2.16640e+09,7.8125e-07
7.46580e-06,0.00796875,0.00751562,0.791562,,2.16643e+09,7.8125e-07
7.46600e-06,0.00846875,0.00759375,0.793594,,2.16645e+09,7.8125e-07
7.46620e-06,0.00845312,0.00778125,0.792969,,2.16648e+09,1.25e-06
7.46640e-06,0.00828125,0.00828125,0.788281,,2.16650e+09,1.79688e-06
7.46660e-06,0.00864062,0.00840625,0.793438,,2.16653e+09,1.71875e-06
7.46680e-06,0.0089375,0.00871875,0.791562,,2.16655e+09,1.71875e-06
7.46700e-06,0.00853125,0.00864063,0.789062,,2.16658e+09,1.09375e-06
7.46720e-06,0.00860938,0.009125,0.792344,,2.16660e+09,4.6875e-07
7.46740e-06,0.00826562,0.00864063,0.788125,,2.16663e+09,7.03125e-07
7.46760e-06,0.00860938,0.0089375,0.789844,,2.16665e+09,1.01562e-06
7.46780e-06,0.008625,0.00929688,0.789375,,2.16668e+09,1.01562e-06
7.46800e-06,0.00875,0.00939063,0.794062,,2.16670e+09,1.09375e-06
7.46820e-06,0.00882812,0.00965625,0.790469,,2.16673e+09,9.375e-07
7.46840e-06,0.00857812,0.00960938,0.788906,,2.16675e+09,8.59375e-07
7.46860e-06,0.00853125,0.00978125,0.785,,2.16678e+09,1.01562e-06
7.46880e-06,0.00840625,0.00967187,0.784219,,2.16680e+09,1.17187e-06
7.46900e-06,0.00865625,0.0105469,0.785,,2.16683e+09,1.09375e-06
7.46920e-06,0.009375,0.0103281,0.793125,,2.16685e+09,1.09375e-06
7.46940e-06,0.00884375,0.0107187,0.787969,,2.16688e+09,1.09375e-06
7.46960e-06,0.0086875,0.0109531,0.783281,,2.16690e+09,1.09375e-06
7.46980e-06,0.00928125,0.0109687,0.782031,,2.16693e+09,1.25e-06
7.47000e-06,0.009125,0.0112031,0.781094,,2.16695e+09,1.40625e-06
7.47020e-06,0.00932812,0.0116406,0.78625,,2.16698e+09,1.25e-06
7.47040e-06,0.00960938,0.0122344,0.787813,,2.16700e+09,1.09375e-06
7.47060e-06,0.00932812,0.0127188,0.786719,,2.16703e+09,8.59375e-07
7.47080e-06,0.0093125,0.0123906,0.782656,,2.16705e+09,6.25e-07
7.47100e-06,0.00976562,0.0127656,0.782187,,2.16708e+09,1.48437e-06
7.47120e-06,0.00954687,0.0129375,0.783281,,2.16710e+09,2.34375e-06
7.47140e-06,0.01,0.0130781,0.780781,,2.16713e+09,2.5e-06
7.47160e-06,0.0100625,0.0137812,0.785156,,2.16715e+09,2.65625e-06
7.47180e-06,0.0100625,0.0136406,0.784219,,2.16718e+09,2.03125e-06
7.47200e-06,0.0100781,0.0134063,0.780937,,2.16720e+09,1.48437e-06
7.47220e-06,0.0101562,0.0136563,0.776094,,2.16723e+09,1.25e-06
7.47240e-06,0.010375,0.0137812,0.781406,,2.16725e+09,1.01562e-06
7.47260e-06,0.0108125,0.0133438,0.782344,,2.16728e+09,8.59375e-07
7.47280e-06,0.0108594,0.0130938,0.783281,,2.16730e+09,7.8125e-07
7.47300e-06,0.0106562,0.01325,0.781562,,2.16733e+09,6.25e-07
7.47320e-06,0.0109844,0.0129219,0.783438,,2.16735e+09,4.6875e-07
7.47340e-06,0.0109062,0.0131563,0.782656,,2.16738e+09,1.32813e-06
7.47360e-06,0.0107344,0.0128281,0.781562,,2.16740e+09,2.1875e-06
7.47380e-06,0.0109219,0.0125625,0.780469,,2.16743e+09,2.10937e-06
7.47400e-06,0.0109844,0.0121406,0.781562,,2.16745e+09,2.10937e-06
7.47420e-06,0.0111562,0.0118906,0.780781,,2.16748e+09,1.64062e-06
7.47440e-06,0.0113281,0.0120156,0.783438,,2.16750e+09,1.17187e-06
7.47460e-06,0.0112187,0.0117344,0.783438,,2.16753e+09,1.32813e-06
7.47480e-06,0.0124219,0.01225,0.784687,,2.16755e+09,1.5625e-06
7.47500e-06,0.0116094,0.0111875,0.779219,,2.16758e+09,1.5625e-06
7.47520e-06,0.0116562,0.0112969,0.779375,,2.16760e+09,1.5625e-06
7.47540e-06,0.0123594,0.0117813,0.78125,,2.16763e+09,9.375e-07
7.47560e-06,0.0131562,0.0114375,0.784844,,2.16765e+09,3.90625e-07
7.47580e-06,0.0129219,0.0113438,0.78125,,2.16768e+09,1.32813e-06
7.47600e-06,0.013125,0.0115938,0.783125,,2.16770e+09,2.26562e-06
7.47620e-06,0.0135156,0.0117813,0.78625,,2.16773e+09,2.1875e-06
7.47640e-06,0.0139844,0.0116563,0.781719,,2.16775e+09,2.1875e-06
7.47660e-06,0.0143594,0.0121563,0.78375,,2.16778e+09,1.40625e-06
7.47680e-06,0.0144062,0.0129531,0.785625,,2.16780e+09,7.03125e-07
7.47700e-06,0.0151406,0.0129844,0.785469,,2.16783e+09,9.375e-07
7.47720e-06,0.0155781,0.0128281,0.780781,,2.16785e+09,1.25e-06
7.47740e-06,0.0157656,0.0142031,0.78125,,2.16788e+09,1.40625e-06
7.47760e-06,0.0160469,0.0146094,0.785937,,2.16790e+09,1.5625e-06
7.47780e-06,0.0160469,0.0148594,0.780625,,2.16793e+09,1.01562e-06
7.47800e-06,0.01625,0.0159375,0.785781,,2.16795e+09,4.6875e-07
7.47820e-06,0.01675,0.0164219,0.783281,,2.16798e+09,8.59375e-07
7.47840e-06,0.0170625,0.0163906,0.783594,,2.16800e+09,1.32813e-06
7.47860e-06,0.0170781,0.0168594,0.779375,,2.16803e+09,1.95312e-06
7.47880e-06,0.0176562,0.0175938,0.787813,,2.16805e+09,2.65625e-06
7.47900e-06,0.0175937,0.0181719,0.786562,,2.16808e+09,1.95312e-06
7.47920e-06,0.0177812,0.018875,0.787656,,2.16810e+09,1.32813e-06
7.47940e-06,0.0180156,0.0190781,0.786719,,2.16813e+09,1.79688e-06
7.47960e-06,0.0181562,0.0194844,0.78875,,2.16815e+09,2.26562e-06
7.47980e-06,0.0179844,0.0195781,0.789687,,2.16818e+09,2.65625e-06
7.48000e-06,0.0184219,0.0199844,0.789687,,2.16820e+09,3.04688e-06
7.48020e-06,0.0180625,0.0202188,0.786094,,2.16823e+09,1.875e-06
7.48040e-06,0.018125,0.0204531,0.787344,,2.16825e+09,7.8125e-07
7.48060e-06,0.0185625,0.0203437,0.785312,,2.16828e+09,1.5625e-06
7.48080e-06,0.0183125,0.0213437,0.795469,,2.16830e+09,2.42187e-06
7.48100e-06,0.0180781,0.0212188,0.791094,,2.16833e+09,2.65625e-06
7.48120e-06,0.0180156,0.0214375,0.790937,,2.16835e+09,2.89062e-06
7.48140e-06,0.0177344,0.0209688,0.787031,,2.16838e+09,2.03125e-06
7.48160e-06,0.0176094,0.0203594,0.788281,,2.16840e+09,1.25e-06
7.48180e-06,0.0178437,0.0210781,0.790937,,2.16843e+09,1.09375e-06
7.48200e-06,0.0177812,0.0213906,0.7975,,2.16845e+09,9.375e-07
7.48220e-06,0.0172656,0.0207813,0.789375,,2.16848e+09,1.32813e-06
7.48240e-06,0.0166406,0.0201406,0.790625,,2.16850e+09,1.79688e-06
7.48260e-06,0.0172031,0.0201719,0.795312,,2.16853e+09,1.32813e-06
7.48280e-06,0.016625,0.0198594,0.793594,,2.16855e+09,9.375e-07
7.48300e-06,0.0164375,0.0195625,0.791562,,2.16858e+09,1.09375e-06
7.48320e-06,0.0164844,0.0191406,0.795312,,2.16860e+09,1.32813e-06
7.48340e-06,0.016375,0.0191719,0.794219,,2.16863e+09,1.71875e-06
7.48360e-06,0.0159531,0.0189688,0.790312,,2.16865e+09,2.1875e-06
7.48380e-06,0.0156562,0.01825,0.793438,,2.16868e+09,1.5625e-06
7.48400e-06,0.0156875,0.01825,0.795937,,2.16870e+09,1.01562e-06
7.48420e-06,0.0154219,0.0178594,0.7975,,2.16873e+09,1.17187e-06
7.48440e-06,0.015625,0.0175,0.795,,2.16875e+09,1.32813e-06
7.48460e-06,0.0150312,0.0167969,0.795312,,2.16878e+09,1.71875e-06
7.48480e-06,0.0146875,0.0165312,0.794219,,2.16880e+09,2.1875e-06
7.48500e-06,0.0142812,0.0166406,0.799063,,2.16883e+09,1.71875e-06
7.48520e-06,0.0146094,0.0170312,0.79875,,2.16885e+09,1.32813e-06
7.48540e-06,0.0144062,0.0166406,0.798437,,2.16888e+09,1.09375e-06
7.48560e-06,0.014375,0.0159844,0.797812,,2.16890e+09,9.375e-07
7.48580e-06,0.0141406,0.0155938,0.79875,,2.16893e+09,1.71875e-06
7.48600e-06,0.0143594,0.0153281,0.79875,,2.16895e+09,2.5e-06
7.48620e-06,0.0144062,0.0157656,0.800469,,2.16898e+09,1.95312e-06
7.48640e-06,0.0141562,0.0154375,0.798906,,2.16900e+09,1.48437e-06
7.48660e-06,0.0139062,0.0150469,0.799531,,2.16903e+09,1.25e-06
7.48680e-06,0.0138125,0.0150156,0.800937,,2.16905e+09,1.01562e-06
7.48700e-06,0.0137031,0.0148594,0.797969,,2.16908e+09,1.5625e-06
7.48720e-06,0.0139844,0.0145156,0.799844,,2.16910e+09,2.10937e-06
7.48740e-06,0.0136094,0.0145312,0.800156,,2.16913e+09,1.71875e-06
7.48760e-06,0.0134062,0.0142656,0.802969,,2.16915e+09,1.32813e-06
7.48780e-06,0.0134219,0.0139844,0.800312,,2.16918e+09,9.375e-07
7.48800e-06,0.0129531,0.0135,0.801719,,2.16920e+09,5.46875e-07
7.48820e-06,0.0126562,0.0131719,0.805,,2.16923e+09,1.17187e-06
7.48840e-06,0.0137344,0.0138281,0.801406,,2.16925e+09,1.79688e-06
7.48860e-06,0.0129219,0.0128438,0.803281,,2.16928e+09,1.64062e-06
7.48880e-06,0.0126094,0.0123125,0.803594,,2.16930e+09,1.48437e-06
7.48900e-06,0.0126406,0.01225,0.801719,,2.16933e+09,1.01562e-06
7.48920e-06,0.0123906,0.0115781,0.803438,,2.16935e+09,5.46875e-07
7.48940e-06,0.012875,0.0120312,0.802031,,2.16938e+09,6.25e-07
7.48960e-06,0.0129375,0.011875,0.804375,,2.16940e+09,7.8125e-07
7.48980e-06,0.0123906,0.0114219,0.808594,,2.16943e+09,7.03125e-07
7.49000e-06,0.012125,0.0113594,0.803438,,2.16945e+09,6.25e-07
7.49020e-06,0.0121562,0.0113594,0.802344,,2.16948e+09,5.46875e-07
7.49040e-06,0.0122031,0.0114063,0.80875,,2.16950e+09,4.6875e-07
7.49060e-06,0.0119688,0.0104687,0.804375,,2.16953e+09,3.125e-07
7.49080e-06,0.012125,0.0109063,0.807656,,2.16955e+09,1.5625e-07
7.49100e-06,0.0122188,0.0103906,0.806406,,2.16958e+09,4.6875e-07
7.49120e-06,0.0119219,0.00992187,0.805156,,2.16960e+09,7.8125e-07
7.49140e-06,0.0111875,0.00965625,0.8025,,2.16963e+09,6.25e-07
7.49160e-06,0.01125,0.0095625,0.804531,,2.16965e+09,5.46875e-07
7.49180e-06,0.0113906,0.00954688,0.805,,2.16968e+09,7.8125e-07
7.49200e-06,0.0116406,0.00928125,0.804531,,2.16970e+09,1.09375e-06
7.49220e-06,0.0111406,0.00939063,0.803906,,2.16973e+09,9.375e-07
7.49240e-06,0.0113437,0.00907813,0.8075,,2.16975e+09,7.8125e-07
7.49260e-06,0.0115312,0.009375,0.803906,,2.16978e+09,6.25e-07
7.49280e-06,0.0115312,0.0091875,0.806875,,2.16980e+09,5.46875e-07
7.49300e-06,0.0108125,0.0085,0.805156,,2.16983e+09,9.375e-07
7.49320e-06,0.0112812,0.00854688,0.805469,,2.16985e+09,1.32813e-06
7.49340e-06,0.0111875,0.00810938,0.805312,,2.16988e+09,1.17187e-06
7.49360e-06,0.0108906,0.0084375,0.805156,,2.16990e+09,1.09375e-06
7.49380e-06,0.0108125,0.00871875,0.807969,,2.16993e+09,7.03125e-07
7.49400e-06,0.011,0.00826562,0.805781,,2.16995e+09,3.90625e-07
7.49420e-06,0.0104219,0.00759375,0.803906,,2.16998e+09,5.46875e-07
7.49440e-06,0.0103125,0.00739063,0.804219,,2.17000e+09,7.8125e-07
7.49460e-06,0.0106875,0.007625,0.807031,,2.17003e+09,6.25e-07
7.49480e-06,0.01025,0.0075625,0.8025,,2.17005e+09,4.6875e-07
7.49500e-06,0.0108125,0.00696875,0.806562,,2.17008e+09,6.25e-07
7.49520e-06,0.0106875,0.00685938,0.804375,,2.17010e+09,7.8125e-07
7.49540e-06,0.0102344,0.00660938,0.802969,,2.17013e+09,7.8125e-07
7.49560e-06,0.0104062,0.00682813,0.808281,,2.17015e+09,7.8125e-07
7.49580e-06,0.00989063,0.00659375,0.806406,,2.17018e+09,7.03125e-07
7.49600e-06,0.0102187,0.00640625,0.805937,,2.17020e+09,7.03125e-07
7.49620e-06,0.0102969,0.00651562,0.808437,,2.17023e+09,4.6875e-07
7.49640e-06,0.0102656,0.0061875,0.80625,,2.17025e+09,3.125e-07
7.49660e-06,0.00982812,0.00614063,0.802969,,2.17028e+09,6.25e-07
7.49680e-06,0.0095625,0.00590625,0.810781,,2.17030e+09,9.375e-07
7.49700e-06,0.00996875,0.006,0.805312,,2.17033e+09,7.8125e-07
7.49720e-06,0.0099375,0.00579688,0.807812,,2.17035e+09,7.03125e-07
7.49740e-06,0.00984375,0.00570313,0.803438,,2.17038e+09,4.6875e-07
7.49760e-06,0.00973438,0.005625,0.802187,,2.17040e+09,3.125e-07
7.49780e-06,0.00954687,0.00559375,0.802031,,2.17043e+09,3.125e-07
7.49800e-06,0.0095625,0.005625,0.805937,,2.17045e+09,3.125e-07
7.49820e-06,0.00935938,0.00515625,0.805937,,2.17048e+09,2.34375e-07
7.49840e-06,0.009625,0.00529688,0.804688,,2.17050e+09,1.5625e-07
7.49860e-06,0.00959375,0.005125,0.802187,,2.17053e+09,2.34375e-07
7.49880e-06,0.00953125,0.00479688,0.805156,,2.17055e+09,3.90625e-07
7.49900e-06,0.00959375,0.0051875,0.802969,,2.17058e+09,3.90625e-07
7.49920e-06,0.00929687,0.0048125,0.804844,,2.17060e+09,3.90625e-07
7.49940e-06,0.00879687,0.00460937,0.800781,,2.17063e+09,3.90625e-07
7.49960e-06,0.00895312,0.00470313,0.802812,,2.17065e+09,3.90625e-07
7.49980e-06,0.00917187,0.00453125,0.802812,,2.17068e+09,4.6875e-07
7.50000e-06,0.00929687,0.00457813,0.80125,,2.17070e+09,5.46875e-07
7.50020e-06,0.00909375,0.00457813,0.800469,,2.17073e+09,7.03125e-07
7.50040e-06,0.00892187,0.00475,0.803594,,2.17075e+09,8.59375e-07
7.50060e-06,0.00842187,0.00442188,0.802031,,2.17078e+09,6.25e-07
7.50080e-06,0.0086875,0.00414063,0.800469,,2.17080e+09,4.6875e-07
7.50100e-06,0.00817187,0.0039375,0.80375,,2.17083e+09,6.25e-07
7.50120e-06,0.00935938,0.004625,0.801094,,2.17085e+09,8.59375e-07
7.50140e-06,0.00857812,0.00390625,0.8025,,2.17088e+09,6.25e-07
7.50160e-06,0.00809375,0.00415625,0.800937,,2.17090e+09,4.6875e-07
7.50180e-06,0.00853125,0.00426562,0.799687,,2.17093e+09,1.01562e-06
7.50200e-06,0.00807812,0.00376562,0.800469,,2.17095e+09,1.5625e-06
7.50220e-06,0.00825,0.00398438,0.799375,,2.17098e+09,1.48437e-06
7.50240e-06,0.0080625,0.00373438,0.800625,,2.17100e+09,1.40625e-06
7.50260e-06,0.008625,0.00398438,0.798906,,2.17103e+09,1.01562e-06
7.50280e-06,0.00798438,0.00375,0.797812,,2.17105e+09,7.03125e-07
7.50300e-06,0.00789062,0.00367188,0.799375,,2.17108e+09,8.59375e-07
7.50320e-06,0.00795312,0.00373438,0.797187,,2.17110e+09,1.09375e-06
7.50340e-06,0.00792187,0.00354688,0.79875,,2.17113e+09,7.8125e-07
7.50360e-06,0.008375,0.00379688,0.798125,,2.17115e+09,5.46875e-07
7.50380e-06,0.00839062,0.00357813,0.800469,,2.17118e+09,4.6875e-07
7.50400e-06,0.00795312,0.00289063,0.798125,,2.17120e+09,4.6875e-07
7.50420e-06,0.00764062,0.00240625,0.797812,,2.17123e+09,3.125e-07
7.50440e-06,0.00742187,0.00279688,0.797031,,2.17125e+09,2.34375e-07
7.50460e-06,0.007625,0.00284375,0.795625,,2.17128e+09,3.125e-07
7.50480e-06,0.00792187,0.003,0.795781,,2.17130e+09,4.6875e-07
7.50500e-06,0.00764062,0.002375,0.798437,,2.17133e+09,7.03125e-07
7.50520e-06,0.00757812,0.00271875,0.798437,,2.17135e+09,9.375e-07
7.50540e-06,0.007875,0.00275,0.797656,,2.17138e+09,1.25e-06
7.50560e-06,0.0080625,0.00246875,0.797812,,2.17140e+09,1.5625e-06
7.50580e-06,0.00759375,0.00234375,0.797031,,2.17143e+09,9.375e-07
7.50600e-06,0.00784375,0.00228125,0.796094,,2.17145e+09,3.90625e-07
7.50620e-06,0.00770312,0.00240625,0.796719,,2.17148e+09,7.03125e-07
7.50640e-06,0.00729687,0.0020625,0.796875,,2.17150e+09,1.01562e-06
7.50660e-06,0.007625,0.00207813,0.794531,,2.17153e+09,1.01562e-06
7.50680e-06,0.0081875,0.002375,0.795469,,2.17155e+09,1.09375e-06
7.50700e-06,0.00739062,0.00220313,0.796719,,2.17158e+09,1.17187e-06
7.50720e-06,0.007375,0.00210937,0.791562,,2.17160e+09,1.32813e-06
7.50740e-06,0.00746875,0.0020625,0.790937,,2.17163e+09,9.375e-07
7.50760e-06,0.0070625,0.00182813,0.798594,,2.17165e+09,6.25e-07
7.50780e-06,0.00726562,0.0019375,0.793281,,2.17168e+09,4.6875e-07
7.50800e-06,0.00735938,0.00217188,0.796094,,2.17170e+09,3.125e-07
7.50820e-06,0.00728125,0.00178125,0.796719,,2.17173e+09,1.5625e-07
7.50840e-06,0.00732812,0.00217188,0.79125,,2.17175e+09,7.8125e-08
7.50860e-06,0.00740625,0.00179688,0.793906,,2.17178e+09,3.125e-07
7.50880e-06,0.007,0.00217188,0.79625,,2.17180e+09,6.25e-07
7.50900e-06,0.00732812,0.0021875,0.794844,,2.17183e+09,5.46875e-07
7.50920e-06,0.0075625,0.00203125,0.789531,,2.17185e+09,5.46875e-07
7.50940e-06,0.00725,0.00203125,0.795937,,2.17188e+09,3.90625e-07
7.50960e-06,0.00748438,0.00195312,0.795156,,2.17190e+09,2.34375e-07
7.50980e-06,0.0073125,0.0020625,0.797812,,2.17193e+09,3.90625e-07
7.51000e-06,0.00759375,0.00190625,0.795156,,2.17195e+09,6.25e-07
7.51020e-06,0.00765625,0.00203125,0.794687,,2.17198e+09,7.8125e-07
7.51040e-06,0.00692187,0.00145312,0.79125,,2.17200e+09,1.01562e-06
7.51060e-06,0.00676562,0.00170312,0.793906,,2.17203e+09,9.375e-07
7.51080e-06,0.00679687,0.0018125,0.795312,,2.17205e+09,8.59375e-07
7.51100e-06,0.0068125,0.00214063,0.79375,,2.17208e+09,7.03125e-07
7.51120e-06,0.00715625,0.00185937,0.794375,,2.17210e+09,6.25e-07
7.51140e-06,0.00698438,0.00185937,0.797187,,2.17213e+09,5.46875e-07
7.51160e-06,0.00721875,0.00179688,0.795156,,2.17215e+09,4.6875e-07
7.51180e-06,0.00740625,0.00195312,0.796406,,2.17218e+09,5.46875e-07
7.51200e-06,0.00714062,0.00171875,0.794844,,2.17220e+09,6.25e-07
7.51220e-06,0.00646875,0.00190625,0.791406,,2.17223e+09,5.46875e-07
7.51240e-06,0.00695312,0.00146875,0.79125,,2.17225e+09,4.6875e-07
7.51260e-06,0.00707812,0.00167188,0.795312,,2.17228e+09,7.8125e-07
7.51280e-06,0.00679687,0.00154688,0.797187,,2.17230e+09,1.09375e-06
7.51300e-06,0.00684375,0.0014375,0.794844,,2.17233e+09,1.40625e-06
