Model,DPO4104
Firmware Version,2.48

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,2e-06,,
Sample Interval,2e-10,,
Record Length,100000,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,0.1,1
Label,,,
TIME,CH1,CH2,CH3
7.00640e-06,0.00482813,-0.000203125,0.8125
7.00660e-06,0.00501562,0.000546875,0.820156
7.00680e-06,0.0049375,0.000421875,0.817812
7.00700e-06,0.00492187,-3.125e-05,0.817187
7.00720e-06,0.00460937,0.000421875,0.816875
7.00740e-06,0.00482813,-6.25e-05,0.816094
7.00760e-06,0.0048125,0.00040625,0.817187
7.00780e-06,0.0049375,0.000390625,0.821719
7.00800e-06,0.00509375,0.00040625,0.820781
7.00820e-06,0.00457813,0.0003125,0.82
7.00840e-06,0.00510937,0.000734375,0.823125
7.00860e-06,0.00471875,0.000375,0.821719
7.00880e-06,0.00454687,0.00028125,0.818125
7.00900e-06,0.00459375,-0.000296875,0.818281
7.00920e-06,0.00482813,0.000296875,0.821562
7.00940e-06,0.00498437,0.00040625,0.828281
7.00960e-06,0.00459375,6.25e-05,0.8225
7.00980e-06,0.00453125,-0.00015625,0.822344
7.01000e-06,0.00448437,-0.0001875,0.820937
7.01020e-06,0.0051875,0.000640625,0.830469
7.01040e-06,0.004375,-0.000125,0.82125
7.01060e-06,0.00496875,-9.375e-05,0.826406
7.01080e-06,0.00496875,0.000390625,0.826562
7.01100e-06,0.00479687,6.25e-05,0.826875
7.01120e-06,0.00478125,0.000234375,0.828594
7.01140e-06,0.00489062,7.8125e-05,0.8275
7.01160e-06,0.00532813,0.000625,0.832812
7.01180e-06,0.00492187,0.000140625,0.831562
7.01200e-06,0.00528125,0.000265625,0.832031
7.01220e-06,0.004625,0.000171875,0.831719
7.01240e-06,0.00453125,0.000125,0.833281
7.01260e-06,0.0044375,-7.8125e-05,0.838281
7.01280e-06,0.00470313,-0.0001875,0.836406
7.01300e-06,0.00498437,0.000375,0.83875
7.01320e-06,0.00476562,0.00046875,0.838437
7.01340e-06,0.00475,0.000171875,0.841719
7.01360e-06,0.0046875,0.0004375,0.84125
7.01380e-06,0.004875,0.00025,0.843906
7.01400e-06,0.005,-6.25e-05,0.844531
7.01420e-06,0.00504687,0.0003125,0.847812
7.01440e-06,0.00501562,0.000421875,0.849219
7.01460e-06,0.00465625,-6.25e-05,0.852187
7.01480e-06,0.00496875,0.000578125,0.857187
7.01500e-06,0.00471875,0.0004375,0.861719
7.01520e-06,0.00442187,0.00021875,0.862031
7.01540e-06,0.004625,-0.0001875,0.86375
7.01560e-06,0.00479687,0.000328125,0.870469
7.01580e-06,0.00489062,0.000609375,0.875625
7.01600e-06,0.0045,0.00025,0.881875
7.01620e-06,0.00445313,-0.000140625,0.889531
7.01640e-06,0.00473437,9.375e-05,0.894687
7.01660e-06,0.00478125,0.000796875,0.905469
7.01680e-06,0.00464062,0.000125,0.905625
7.01700e-06,0.00492187,0.0001875,0.922813
7.01720e-06,0.00496875,0.00046875,0.932187
7.01740e-06,0.0045,-0.00015625,0.933906
7.01760e-06,0.00485937,0.00025,0.9475
7.01780e-06,0.0046875,4.6875e-05,0.960469
7.01800e-06,0.00532813,0.000453125,0.972656
7.01820e-06,0.0046875,0.00015625,0.982812
7.01840e-06,0.0048125,0.0004375,0.995
7.01860e-06,0.00475,0.000359375,1.00609
7.01880e-06,0.00460937,0.000171875,1.01984
7.01900e-06,0.0048125,0.000125,1.03547
7.01920e-06,0.00492187,-0.00015625,1.04484
7.01940e-06,0.00521875,0.00075,1.06844
7.01960e-06,0.00479687,0.000375,1.08047
7.01980e-06,0.00489062,-3.125e-05,1.09391
7.02000e-06,0.0046875,0.00040625,1.10875
7.02020e-06,0.00489062,0.00034375,1.12719
7.02040e-06,0.00467187,0.000421875,1.14187
7.02060e-06,0.0050625,0.000484375,1.16297
7.02080e-06,0.00526562,0.00059375,1.18281
7.02100e-06,0.00460937,0.000125,1.19625
7.02120e-06,0.00495313,0.000375,1.21453
7.02140e-06,0.00496875,0.000296875,1.23297
7.02160e-06,0.00440625,0.000109375,1.25031
7.02180e-06,0.00496875,4.6875e-05,1.26875
7.02200e-06,0.00482813,0.0004375,1.28625
7.02220e-06,0.00520313,0.00078125,1.30844
7.02240e-06,0.00482813,0.000296875,1.32094
7.02260e-06,0.00442187,3.125e-05,1.33781
7.02280e-06,0.00465625,4.6875e-05,1.35891
7.02300e-06,0.00529687,0.000765625,1.38203
7.02320e-06,0.00492187,9.375e-05,1.39469
7.02340e-06,0.00534375,0.00034375,1.4175
7.02360e-06,0.00515625,0.00065625,1.43656
7.02380e-06,0.00479687,0.000359375,1.45453
7.02400e-06,0.00523437,0.00059375,1.47422
7.02420e-06,0.00473437,0.000453125,1.49359
7.02440e-06,0.00528125,0.00084375,1.51594
7.02460e-06,0.00495313,0.00046875,1.53672
7.02480e-06,0.0051875,0.00090625,1.55812
7.02500e-06,0.004875,0.0006875,1.57719
7.02520e-06,0.00454687,0.000453125,1.59516
7.02540e-06,0.00501562,7.8125e-05,1.61594
7.02560e-06,0.00496875,0.000578125,1.63984
7.02580e-06,0.0051875,0.000828125,1.66625
7.02600e-06,0.00470313,0.0006875,1.68281
7.02620e-06,0.0050625,0.00046875,1.70797
7.02640e-06,0.00501562,0.00075,1.73125
7.02660e-06,0.00529687,0.0009375,1.75344
7.02680e-06,0.00514062,0.000671875,1.775
7.02700e-06,0.00525,0.000703125,1.80187
7.02720e-06,0.00526562,0.000984375,1.82391
7.02740e-06,0.00490625,0.000703125,1.8475
7.02760e-06,0.0051875,0.000953125,1.87234
7.02780e-06,0.005,0.00090625,1.89828
7.02800e-06,0.00460937,0.0005,1.91828
7.02820e-06,0.0049375,0.00104688,1.94828
7.02840e-06,0.00509375,0.000953125,1.96859
7.02860e-06,0.00526562,0.00104688,1.99453
7.02880e-06,0.00514062,0.000796875,2.01172
7.02900e-06,0.00520313,0.000953125,2.04234
7.02920e-06,0.0054375,0.00121875,2.06438
7.02940e-06,0.00526562,0.00154688,2.09156
7.02960e-06,0.0048125,0.0013125,2.11375
7.02980e-06,0.0054375,0.00154688,2.14172
7.03000e-06,0.005375,0.00145312,2.16312
7.03020e-06,0.00473437,0.00109375,2.18578
7.03040e-06,0.00498437,0.0010625,2.21188
7.03060e-06,0.004625,0.00096875,2.235
7.03080e-06,0.00498437,0.00134375,2.26453
7.03100e-06,0.00440625,0.000953125,2.28547
7.03120e-06,0.00457813,0.00126563,2.31094
7.03140e-06,0.00414062,0.000625,2.33438
7.03160e-06,0.00342187,0.0001875,2.35187
7.03180e-06,0.00295313,-0.0003125,2.37719
7.03200e-06,0.00301562,-0.000171875,2.39844
7.03220e-06,0.00229687,-0.000265625,2.42563
7.03240e-06,0.00210937,-0.00107812,2.44578
7.03260e-06,0.00160937,-0.00176562,2.46875
7.03280e-06,0.0009375,-0.00217187,2.49141
7.03300e-06,0.000765625,-0.00275,2.51375
7.03320e-06,-0.0001875,-0.00376562,2.53281
7.03340e-06,-0.0005,-0.00432812,2.55625
7.03360e-06,-0.001,-0.00526562,2.57891
7.03380e-06,-0.00151563,-0.00620313,2.59563
7.03400e-06,-0.00178125,-0.00717187,2.61984
7.03420e-06,-0.00225,-0.00810938,2.63844
7.03440e-06,-0.00321875,-0.00915625,2.65734
7.03460e-06,-0.00321875,-0.0104844,2.67687
7.03480e-06,-0.00378125,-0.01125,2.69734
7.03500e-06,-0.00335937,-0.0114687,2.72
7.03520e-06,-0.00478125,-0.0133906,2.73469
7.03540e-06,-0.00489063,-0.014375,2.755
7.03560e-06,-0.00529688,-0.0150469,2.77609
7.03580e-06,-0.00571875,-0.0156719,2.79922
7.03600e-06,-0.00601562,-0.0166406,2.81578
7.03620e-06,-0.006375,-0.0170156,2.83688
7.03640e-06,-0.00664062,-0.0179219,2.85781
7.03660e-06,-0.00717188,-0.0192344,2.87516
7.03680e-06,-0.00698438,-0.0196719,2.89312
7.03700e-06,-0.00745313,-0.0200625,2.91422
7.03720e-06,-0.00751562,-0.0205937,2.93594
7.03740e-06,-0.00776562,-0.0212656,2.95219
7.03760e-06,-0.00746875,-0.0216875,2.96906
7.03780e-06,-0.007625,-0.0226094,2.99078
7.03800e-06,-0.008,-0.0229062,3.00531
7.03820e-06,-0.00825,-0.0230156,3.02562
7.03840e-06,-0.00821875,-0.0233437,3.04391
7.03860e-06,-0.00760938,-0.02325,3.06813
7.03880e-06,-0.0076875,-0.0233906,3.08406
7.03900e-06,-0.00798438,-0.023625,3.10141
7.03920e-06,-0.00798438,-0.0228125,3.11594
7.03940e-06,-0.00809375,-0.0223906,3.13516
7.03960e-06,-0.00839062,-0.02225,3.15078
7.03980e-06,-0.00820313,-0.0219844,3.16922
7.04000e-06,-0.00809375,-0.0216875,3.18719
7.04020e-06,-0.00832813,-0.0213594,3.20234
7.04040e-06,-0.00765625,-0.020875,3.21828
7.04060e-06,-0.00760938,-0.0208125,3.23203
7.04080e-06,-0.00807813,-0.0209219,3.24688
7.04100e-06,-0.00796875,-0.0205781,3.26
7.04120e-06,-0.0078125,-0.0210469,3.27469
7.04140e-06,-0.00709375,-0.0199688,3.29016
7.04160e-06,-0.00748438,-0.0200781,3.29891
7.04180e-06,-0.00782813,-0.0201094,3.31438
7.04200e-06,-0.00729688,-0.0196094,3.32828
7.04220e-06,-0.00690625,-0.0189062,3.34266
7.04240e-06,-0.00710938,-0.0186719,3.34813
7.04260e-06,-0.00670313,-0.0182969,3.36109
7.04280e-06,-0.00664062,-0.0178906,3.37828
7.04300e-06,-0.00635938,-0.0177812,3.385
7.04320e-06,-0.006,-0.0178594,3.39266
7.04340e-06,-0.00596875,-0.0173281,3.40656
7.04360e-06,-0.00567188,-0.017,3.41578
7.04380e-06,-0.00548437,-0.0165937,3.42609
7.04400e-06,-0.00495313,-0.0159375,3.43328
7.04420e-06,-0.00464063,-0.0160625,3.44047
7.04440e-06,-0.00453125,-0.0159375,3.44734
7.04460e-06,-0.0046875,-0.015375,3.45437
7.04480e-06,-0.0045,-0.0149219,3.46234
7.04500e-06,-0.00346875,-0.0144844,3.47359
7.04520e-06,-0.00375,-0.0147344,3.47781
7.04540e-06,-0.0040625,-0.0143125,3.48453
7.04560e-06,-0.00384375,-0.0139844,3.49234
7.04580e-06,-0.003625,-0.0140625,3.49984
7.04600e-06,-0.00378125,-0.0135937,3.50188
7.04620e-06,-0.00365625,-0.0135469,3.51016
7.04640e-06,-0.00309375,-0.0135156,3.51234
7.04660e-06,-0.00339063,-0.013375,3.51875
7.04680e-06,-0.00323437,-0.0131719,3.52422
7.04700e-06,-0.00301563,-0.0127031,3.53422
7.04720e-06,-0.00339063,-0.0126406,3.53437
7.04740e-06,-0.003125,-0.0127031,3.53844
7.04760e-06,-0.00275,-0.0128594,3.54641
7.04780e-06,-0.0028125,-0.011625,3.55063
7.04800e-06,-0.0030625,-0.0122188,3.55078
7.04820e-06,-0.00295313,-0.0122031,3.55391
7.04840e-06,-0.00270313,-0.0121406,3.55766
7.04860e-06,-0.00245313,-0.0112031,3.56391
7.04880e-06,-0.00267188,-0.0114063,3.5675
7.04900e-06,-0.00235937,-0.0112031,3.57016
7.04920e-06,-0.00223437,-0.0107812,3.57797
7.04940e-06,-0.0025,-0.010875,3.57141
7.04960e-06,-0.00264063,-0.0106094,3.57578
7.04980e-06,-0.00242188,-0.0106719,3.57781
7.05000e-06,-0.00214063,-0.0101406,3.585
7.05020e-06,-0.00221875,-0.0101094,3.58281
7.05040e-06,-0.002375,-0.00979687,3.58875
7.05060e-06,-0.00273437,-0.00992187,3.58641
7.05080e-06,-0.00221875,-0.00973437,3.58031
7.05100e-06,-0.00203125,-0.00978125,3.57937
7.05120e-06,-0.00203125,-0.00904687,3.57656
7.05140e-06,-0.00195312,-0.00851562,3.58266
7.05160e-06,-0.001875,-0.00842187,3.57672
7.05180e-06,-0.001875,-0.00853125,3.56844
7.05200e-06,-0.00192188,-0.00826562,3.56609
7.05220e-06,-0.00189063,-0.00784375,3.56281
7.05240e-06,-0.00171875,-0.00782812,3.55172
7.05260e-06,-0.00160938,-0.00721875,3.55406
7.05280e-06,-0.00159375,-0.00698437,3.54547
7.05300e-06,-0.00173438,-0.00720313,3.53328
7.05320e-06,-0.00170312,-0.00690625,3.52313
7.05340e-06,-0.00125,-0.00665625,3.51172
7.05360e-06,-0.00132812,-0.00682812,3.49766
7.05380e-06,-0.00129688,-0.00635938,3.48359
7.05400e-06,-0.00139063,-0.00595313,3.46703
7.05420e-06,-0.000828125,-0.00576562,3.45609
7.05440e-06,-0.00134375,-0.00565625,3.43109
7.05460e-06,-0.00134375,-0.00548437,3.41328
7.05480e-06,-0.00129688,-0.00540625,3.39578
7.05500e-06,-0.000421875,-0.00503125,3.37859
7.05520e-06,-0.00096875,-0.00534375,3.35406
7.05540e-06,-0.000578125,-0.00492187,3.33172
7.05560e-06,-0.0004375,-0.0045,3.30922
7.05580e-06,-0.000875,-0.00503125,3.28359
7.05600e-06,-0.000734375,-0.00451562,3.25953
7.05620e-06,-0.00040625,-0.0043125,3.23734
7.05640e-06,7.8125e-05,-0.003625,3.21516
7.05660e-06,-0.00021875,-0.00379688,3.18875
7.05680e-06,0.000140625,-0.00323437,3.16359
7.05700e-06,0.000203125,-0.00348437,3.14
7.05720e-06,-0.000203125,-0.003625,3.11187
7.05740e-06,-0.0005625,-0.00365625,3.08969
7.05760e-06,-0.0003125,-0.00332812,3.0675
7.05780e-06,0.00071875,-0.0029375,3.05187
7.05800e-06,0.00046875,-0.00304688,3.02438
7.05820e-06,0.00025,-0.00278125,3.00344
7.05840e-06,0.000484375,-0.00251562,2.98125
7.05860e-06,0.000625,-0.0025,2.96406
7.05880e-06,0.0006875,-0.0024375,2.93984
7.05900e-06,0.00115625,-0.00221875,2.92687
7.05920e-06,0.00107812,-0.00221875,2.91125
7.05940e-06,0.0006875,-0.00203125,2.89391
7.05960e-06,0.00114062,-0.002,2.87656
7.05980e-06,0.00110937,-0.001625,2.86641
7.06000e-06,0.00078125,-0.00153125,2.84328
7.06020e-06,0.00126562,-0.001875,2.83219
7.06040e-06,0.00153125,-0.0015625,2.81141
7.06060e-06,0.00153125,-0.000953125,2.80391
7.06080e-06,0.0016875,-0.00151562,2.78547
7.06100e-06,0.00139062,-0.00123437,2.77453
7.06120e-06,0.00196875,-0.00104688,2.76172
7.06140e-06,0.00228125,-0.0006875,2.74875
7.06160e-06,0.00248437,-0.000828125,2.72875
7.06180e-06,0.00260937,-0.000640625,2.71719
7.06200e-06,0.00298437,-0.00028125,2.70141
7.06220e-06,0.0026875,-0.00053125,2.68469
7.06240e-06,0.00267187,-0.00028125,2.66766
7.06260e-06,0.003,-0.000515625,2.65531
7.06280e-06,0.00329687,3.125e-05,2.63625
7.06300e-06,0.00326562,-0.000203125,2.61953
7.06320e-06,0.00371875,0.000171875,2.59797
7.06340e-06,0.00376562,9.375e-05,2.58312
7.06360e-06,0.00334375,-0.000296875,2.55984
7.06380e-06,0.00328125,-0.00078125,2.53828
7.06400e-06,0.00359375,-0.000390625,2.52078
7.06420e-06,0.00451562,0.000453125,2.50563
7.06440e-06,0.00414062,-1.5625e-05,2.48031
7.06460e-06,0.00390625,-0.000171875,2.46031
7.06480e-06,0.00414062,-0.00025,2.43859
7.06500e-06,0.0046875,0.00028125,2.42219
7.06520e-06,0.00407813,-0.000140625,2.39781
7.06540e-06,0.00467187,0.00028125,2.37891
7.06560e-06,0.0048125,0.000421875,2.3575
7.06580e-06,0.00464062,9.375e-05,2.33391
7.06600e-06,0.00471875,9.375e-05,2.31484
7.06620e-06,0.00484375,0.00028125,2.29891
7.06640e-06,0.004375,-0.000109375,2.27078
7.06660e-06,0.00475,-0.00025,2.25031
7.06680e-06,0.00460937,-0.00053125,2.23094
7.06700e-06,0.00492187,0.000359375,2.21469
7.06720e-06,0.0045,-0.0004375,2.19062
7.06740e-06,0.00434375,-0.000640625,2.16734
7.06760e-06,0.00457813,-0.00075,2.14641
7.06780e-06,0.005,-0.000234375,2.13031
7.06800e-06,0.00457813,-0.000390625,2.10234
7.06820e-06,0.00460937,-0.00075,2.08484
7.06840e-06,0.00478125,-0.000390625,2.06562
7.06860e-06,0.0043125,-0.000609375,2.04188
7.06880e-06,0.00471875,-0.00065625,2.01453
7.06900e-06,0.00454687,-0.000609375,1.99234
7.06920e-06,0.00451562,-0.000421875,1.97359
7.06940e-06,0.0041875,-0.00117187,1.9475
7.06960e-06,0.00465625,-0.000625,1.9225
7.06980e-06,0.00417187,-0.00090625,1.90312
7.07000e-06,0.00398437,-0.00132812,1.8725
7.07020e-06,0.00371875,-0.00153125,1.85078
7.07040e-06,0.00371875,-0.00128125,1.8275
7.07060e-06,0.00451562,-0.00157812,1.80844
7.07080e-06,0.00395313,-0.00170312,1.78125
7.07100e-06,0.0035625,-0.00201562,1.75844
7.07120e-06,0.00357813,-0.002375,1.73625
7.07140e-06,0.00396875,-0.00265625,1.71672
7.07160e-06,0.00325,-0.00323437,1.68875
7.07180e-06,0.0035625,-0.00348437,1.67219
7.07200e-06,0.00276562,-0.00423437,1.64781
7.07220e-06,0.00279687,-0.00498437,1.62703
7.07240e-06,0.0025625,-0.00564062,1.60406
7.07260e-06,0.00251562,-0.00604687,1.59062
7.07280e-06,0.00201562,-0.007125,1.56734
7.07300e-06,0.00182812,-0.00807812,1.54969
7.07320e-06,0.00140625,-0.0085625,1.52687
7.07340e-06,0.00103125,-0.00878125,1.51281
7.07360e-06,0.000328125,-0.0101406,1.49
7.07380e-06,-0.0003125,-0.0110312,1.47516
7.07400e-06,-0.000203125,-0.0119219,1.45859
7.07420e-06,-9.375e-05,-0.012375,1.44219
7.07440e-06,-0.00096875,-0.0136094,1.42609
7.07460e-06,-0.00146875,-0.0143906,1.41219
7.07480e-06,-0.0020625,-0.0150781,1.39562
7.07500e-06,-0.00254688,-0.0161875,1.38172
7.07520e-06,-0.00284375,-0.0167344,1.36969
7.07540e-06,-0.003625,-0.0175156,1.35797
7.07560e-06,-0.00410937,-0.018125,1.34641
7.07580e-06,-0.00498437,-0.0190781,1.33109
7.07600e-06,-0.00553125,-0.0189844,1.31844
7.07620e-06,-0.00634375,-0.0194375,1.30797
7.07640e-06,-0.0065625,-0.0199219,1.29531
7.07660e-06,-0.00726562,-0.0208594,1.28437
7.07680e-06,-0.00803125,-0.0206094,1.27062
7.07700e-06,-0.00735938,-0.0202344,1.26609
7.07720e-06,-0.00765625,-0.0208594,1.25203
7.07740e-06,-0.00795313,-0.0211875,1.24297
7.07760e-06,-0.00804688,-0.0214062,1.23234
7.07780e-06,-0.00775,-0.0213594,1.22609
7.07800e-06,-0.00853125,-0.0212187,1.21141
7.07820e-06,-0.00817188,-0.0208906,1.20375
7.07840e-06,-0.00823438,-0.0213594,1.19469
7.07860e-06,-0.00853125,-0.0211719,1.18594
7.07880e-06,-0.00845313,-0.0207031,1.17656
7.07900e-06,-0.0078125,-0.020125,1.17391
7.07920e-06,-0.00834375,-0.0204531,1.15609
7.07940e-06,-0.0085625,-0.0202187,1.15125
7.07960e-06,-0.00890625,-0.0199688,1.135
7.07980e-06,-0.00767188,-0.0191562,1.13797
7.08000e-06,-0.00828125,-0.0195781,1.12391
7.08020e-06,-0.00839062,-0.01925,1.11594
7.08040e-06,-0.00825,-0.0185625,1.10719
7.08060e-06,-0.00784375,-0.0183906,1.10266
7.08080e-06,-0.00814062,-0.0183125,1.09062
7.08100e-06,-0.008125,-0.0180312,1.08734
7.08120e-06,-0.0079375,-0.0177812,1.07797
7.08140e-06,-0.0084375,-0.0176719,1.07031
7.08160e-06,-0.0085625,-0.0175,1.06406
7.08180e-06,-0.00820313,-0.01725,1.06047
7.08200e-06,-0.00803125,-0.0164375,1.05047
7.08220e-06,-0.00853125,-0.0164844,1.04422
7.08240e-06,-0.00798438,-0.0156875,1.03719
7.08260e-06,-0.00810938,-0.0157344,1.03016
7.08280e-06,-0.00859375,-0.0155156,1.02547
7.08300e-06,-0.0090625,-0.0147812,1.01641
7.08320e-06,-0.00892188,-0.0145625,1.01484
7.08340e-06,-0.00804688,-0.0140781,1.01484
7.08360e-06,-0.00795313,-0.0136719,1.00375
7.08380e-06,-0.00803125,-0.0133594,0.997969
7.08400e-06,-0.00785938,-0.0127344,0.991406
7.08420e-06,-0.007375,-0.0121562,0.990312
7.08440e-06,-0.0075625,-0.0118281,0.980469
7.08460e-06,-0.00692188,-0.0108906,0.980781
7.08480e-06,-0.00695313,-0.0107344,0.974219
7.08500e-06,-0.00703125,-0.0106875,0.971562
7.08520e-06,-0.0066875,-0.00998437,0.963437
7.08540e-06,-0.00626562,-0.00879687,0.964531
7.08560e-06,-0.00596875,-0.0084375,0.951875
7.08580e-06,-0.0058125,-0.00826562,0.952187
7.08600e-06,-0.00553125,-0.0075,0.944531
7.08620e-06,-0.00451563,-0.006875,0.950156
7.08640e-06,-0.0044375,-0.00667187,0.937187
7.08660e-06,-0.00428125,-0.00607812,0.933125
7.08680e-06,-0.00351563,-0.00573437,0.931406
7.08700e-06,-0.00295313,-0.00510937,0.933281
7.08720e-06,-0.00260937,-0.00495313,0.925781
7.08740e-06,-0.00207813,-0.00428125,0.924375
7.08760e-06,-0.00182812,-0.00379688,0.919062
7.08780e-06,-0.00145312,-0.00376562,0.916562
7.08800e-06,-0.001625,-0.00289062,0.910937
7.08820e-06,-0.00084375,-0.00278125,0.910469
7.08840e-06,-0.000359375,-0.00235937,0.904219
7.08860e-06,-0.0004375,-0.00207812,0.903281
7.08880e-06,0.000140625,-0.00148437,0.902344
7.08900e-06,0.000265625,-0.0014375,0.898125
7.08920e-06,0.00025,-0.000984375,0.890469
7.08940e-06,0.000375,-0.00075,0.889062
7.08960e-06,0.00059375,-0.00034375,0.888437
7.08980e-06,0.00096875,0.000328125,0.884219
7.09000e-06,0.000953125,0.0003125,0.877969
7.09020e-06,0.00126562,0.000546875,0.880312
7.09040e-06,0.00164062,0.00090625,0.870625
7.09060e-06,0.00217187,0.00134375,0.875156
7.09080e-06,0.00228125,0.00159375,0.865781
7.09100e-06,0.00278125,0.0019375,0.866406
7.09120e-06,0.0028125,0.00242188,0.862812
7.09140e-06,0.0033125,0.002625,0.859844
7.09160e-06,0.00360937,0.0030625,0.857656
7.09180e-06,0.00426562,0.0040625,0.862031
7.09200e-06,0.00398437,0.00395313,0.849844
7.09220e-06,0.00435937,0.00429688,0.848906
7.09240e-06,0.00479687,0.005125,0.845156
7.09260e-06,0.00509375,0.0051875,0.848906
7.09280e-06,0.00521875,0.0053125,0.844219
7.09300e-06,0.00551562,0.00590625,0.840625
7.09320e-06,0.00595313,0.00629688,0.837969
7.09340e-06,0.00639062,0.0069375,0.836094
7.09360e-06,0.0063125,0.00707813,0.831406
7.09380e-06,0.0068125,0.00735938,0.836406
7.09400e-06,0.00685938,0.00759375,0.831094
7.09420e-06,0.00667187,0.007125,0.827812
7.09440e-06,0.00629687,0.00707813,0.824688
7.09460e-06,0.00667187,0.00704688,0.8275
7.09480e-06,0.00620312,0.0069375,0.824219
7.09500e-06,0.006125,0.00626562,0.822031
7.09520e-06,0.00560937,0.00598438,0.822969
7.09540e-06,0.00514062,0.00498438,0.819687
7.09560e-06,0.005,0.00478125,0.819063
7.09580e-06,0.00473437,0.00407813,0.814062
7.09600e-06,0.0045625,0.00357813,0.812656
7.09620e-06,0.0045625,0.00329688,0.818594
7.09640e-06,0.00376562,0.00226562,0.811562
7.09660e-06,0.00335937,0.00184375,0.812969
7.09680e-06,0.00290625,0.00071875,0.809687
7.09700e-06,0.00289062,0.00034375,0.813125
7.09720e-06,0.00235937,-0.000921875,0.807031
7.09740e-06,0.00195312,-0.00146875,0.810625
7.09760e-06,0.00154688,-0.00190625,0.806875
7.09780e-06,0.000953125,-0.0029375,0.811406
7.09800e-06,0.000984375,-0.0033125,0.811094
7.09820e-06,0.0011875,-0.00375,0.8125
7.09840e-06,0.0004375,-0.00428125,0.807969
7.09860e-06,0.00034375,-0.00439062,0.807812
7.09880e-06,0.000421875,-0.00489062,0.804062
7.09900e-06,0.000703125,-0.00475,0.811875
7.09920e-06,0.00025,-0.00559375,0.805156
7.09940e-06,-0.000125,-0.00585938,0.804688
7.09960e-06,6.25e-05,-0.00578125,0.806406
7.09980e-06,0.00046875,-0.00559375,0.81
7.10000e-06,0.00040625,-0.00548437,0.805312
7.10020e-06,0.000390625,-0.005,0.808906
7.10040e-06,0.000921875,-0.00465625,0.81
7.10060e-06,0.000875,-0.00507812,0.807031
7.10080e-06,0.00107812,-0.00454688,0.806875
7.10100e-06,0.0013125,-0.00382812,0.811562
7.10120e-06,0.00171875,-0.0035,0.8075
7.10140e-06,0.00175,-0.003375,0.808125
7.10160e-06,0.00225,-0.00275,0.807187
7.10180e-06,0.00242187,-0.00304688,0.805937
7.10200e-06,0.002125,-0.00221875,0.803594
7.10220e-06,0.00232813,-0.00201562,0.806406
7.10240e-06,0.0030625,-0.00196875,0.809063
7.10260e-06,0.00354687,-0.00059375,0.80875
7.10280e-06,0.003125,-0.0009375,0.804531
7.10300e-06,0.0034375,-0.000625,0.805781
7.10320e-06,0.0035,-0.000359375,0.804688
7.10340e-06,0.00403125,-3.125e-05,0.809687
7.10360e-06,0.00359375,-0.0001875,0.80375
7.10380e-06,0.00435937,0.000546875,0.807031
7.10400e-06,0.00439062,0.000859375,0.805937
7.10420e-06,0.00404687,0.000796875,0.807969
7.10440e-06,0.00426562,0.000921875,0.807969
7.10460e-06,0.00476562,0.00173438,0.812344
7.10480e-06,0.0041875,0.0013125,0.807187
7.10500e-06,0.00457813,0.00153125,0.808906
7.10520e-06,0.00448437,0.00165625,0.80625
7.10540e-06,0.00490625,0.00189063,0.813125
7.10560e-06,0.00453125,0.0023125,0.804375
7.10580e-06,0.00485937,0.002375,0.808281
7.10600e-06,0.00475,0.00267188,0.809844
7.10620e-06,0.00510937,0.00290625,0.809844
7.10640e-06,0.00471875,0.0028125,0.807344
7.10660e-06,0.00532813,0.00323438,0.81125
7.10680e-06,0.00534375,0.003625,0.812812
7.10700e-06,0.005125,0.00351562,0.808906
7.10720e-06,0.00520313,0.00385937,0.807969
7.10740e-06,0.005375,0.00442188,0.812344
7.10760e-06,0.00576562,0.00496875,0.811406
7.10780e-06,0.00592187,0.00475,0.80875
7.10800e-06,0.00610938,0.00529688,0.8125
7.10820e-06,0.00620312,0.00490625,0.814219
7.10840e-06,0.00634375,0.00539063,0.809687
7.10860e-06,0.00632812,0.00564063,0.81
7.10880e-06,0.00690625,0.0056875,0.810937
7.10900e-06,0.00754687,0.00571875,0.816406
7.10920e-06,0.00678125,0.00596875,0.810937
7.10940e-06,0.00714062,0.00628125,0.815
7.10960e-06,0.00717187,0.00654688,0.8125
7.10980e-06,0.00776562,0.00698438,0.815
7.11000e-06,0.00721875,0.00725,0.810156
7.11020e-06,0.0078125,0.00767187,0.813281
7.11040e-06,0.00807812,0.007875,0.812656
7.11060e-06,0.00854687,0.00795313,0.812812
7.11080e-06,0.00859375,0.0085625,0.815781
7.11100e-06,0.00882812,0.00867187,0.817969
7.11120e-06,0.00878125,0.00903125,0.81125
7.11140e-06,0.00921875,0.00953125,0.815156
7.11160e-06,0.00959375,0.00992187,0.809687
7.11180e-06,0.00989063,0.0106094,0.816562
7.11200e-06,0.0102344,0.010625,0.808594
7.11220e-06,0.0105,0.011125,0.811562
7.11240e-06,0.0109219,0.0119063,0.81125
7.11260e-06,0.0113906,0.0125938,0.815625
7.11280e-06,0.0112031,0.0128125,0.810937
7.11300e-06,0.0119219,0.0135312,0.81375
7.11320e-06,0.0121719,0.0145156,0.816406
7.11340e-06,0.0119844,0.0146719,0.810156
