time	V_out
2.63488503304391219E-7	1.33253195300387972E-4
2.63570127653900244E-7	1.37251548343053553E-4
2.63621458969715761E-7	1.39309875306844200E-4
2.63676486019741496E-7	1.41029428118832656E-4
2.63745383803813827E-7	1.42466270084572688E-4
2.63814901137739977E-7	1.43081965962319457E-4
2.63865292270117946E-7	1.42959850125929955E-4
2.63919294299995943E-7	1.42267263990745518E-4
2.63988503304391298E-7	1.40637677887768797E-4
2.64070127653900055E-7	1.37785000247369283E-4
2.64121458969715750E-7	1.35545427185357314E-4
2.64176486019741397E-7	1.32802146487049599E-4
2.64245383803813638E-7	1.29045631466494237E-4
2.64314901137739788E-7	1.25063420290614347E-4
2.64365292270117713E-7	1.22193987660672310E-4
2.64419294299995755E-7	1.19244862636176885E-4
2.64488503304390843E-7	1.15796180526993320E-4
2.64570127653899956E-7	1.12351562893453560E-4
2.64621458969715562E-7	1.10688426104712345E-4
2.64676486019741253E-7	1.09439969211437194E-4
2.64745383803813406E-7	1.08647768617283957E-4
2.64814901137739822E-7	1.08748015168859413E-4
2.64865292270117791E-7	1.09421864079014974E-4
2.64919294299995833E-7	1.10701326646096820E-4
2.64988503304390921E-7	1.13040894452678153E-4
2.65070127653900034E-7	1.16652721059792941E-4
2.65121458969715507E-7	1.19283579388633787E-4
2.65176486019741198E-7	1.22342559435811227E-4
2.65245383803813306E-7	1.26351158587205381E-4
2.65314901137739767E-7	1.30427141888694376E-4
2.65365292270117692E-7	1.33258339481755161E-4
2.65419294299995601E-7	1.36077775860817840E-4
2.65488503304390910E-7	1.39252243419270361E-4
2.65570127653900645E-7	1.42262186290518033E-4
2.65621458969716162E-7	1.43616353687666987E-4
2.65676486019741898E-7	1.44522067354732453E-4
2.65745383803814317E-7	1.44894003145452333E-4
2.65814901137740023E-7	1.44422004695130535E-4
2.65865292270117948E-7	1.43532550400878378E-4
2.65919294299996078E-7	1.42061434535828690E-4
2.65988503304391388E-7	1.39530432010180050E-4
2.66070127653900190E-7	1.35777666618307702E-4
2.66121458969715796E-7	1.33092370851159680E-4
2.66176486019741532E-7	1.30001673764459813E-4
2.66245383803813906E-7	1.25996379575061335E-4
2.66314901137740012E-7	1.21975565081593951E-4
2.66365292270118026E-7	1.19218530689412994E-4
2.66419294299995979E-7	1.16521040786958485E-4
2.66488503304391511E-7	1.13560751446190400E-4
2.66570127653900535E-7	1.10893874120205238E-4
2.66621458969716141E-7	1.09806882954843776E-4
2.66676486019741787E-7	1.09230655433449941E-4
2.66745383803814295E-7	1.09315002358073077E-4
2.66814901137740090E-7	1.10291272552216069E-4
2.66865292270118060E-7	1.11553239323186082E-4
2.66919294299996057E-7	1.13392439977116588E-4
2.66988503304391545E-7	1.16320743197172893E-4
2.67070127653900258E-7	1.20417339744225393E-4
2.67121458969715864E-7	1.23206287566938943E-4
2.67176486019741510E-7	1.26296369261582186E-4
2.67245383803813930E-7	1.30159442593295260E-4
2.67314901137739902E-7	1.33889950444716677E-4
2.67365292270117960E-7	1.36349442253775632E-4
2.67419294299996002E-7	1.38660523133375335E-4
2.67488503304391312E-7	1.41054567404094122E-4
2.67570127653899759E-7	1.42999620938408367E-4
2.67621458969715320E-7	1.43634227129522674E-4
2.67676486019741056E-7	1.43742351584535566E-4
2.67745383803813075E-7	1.43112921597636000E-4
2.67814901137739581E-7	1.41660756480470851E-4
2.67865292270117550E-7	1.40108072551195662E-4
2.67919294299995547E-7	1.37994702006203562E-4
2.67988503304390502E-7	1.34766859692109198E-4
2.68070127653900059E-7	1.30392696790889850E-4
2.68121458969715665E-7	1.27456530534208246E-4
2.68176486019741311E-7	1.24240113224706317E-4
2.68245383803813509E-7	1.20273106799325569E-4
2.68314901137739792E-7	1.16505969494628747E-4
2.68365292270117717E-7	1.14066165105585116E-4
2.68419294299995759E-7	1.11824575312087515E-4
2.68488503304390891E-7	1.09581239086129045E-4
2.68570127653899915E-7	1.07901638923645748E-4
2.68621458969715521E-7	1.07477116923917482E-4
2.68676486019741256E-7	1.07622722963428763E-4
2.68745383803813365E-7	1.08590584494409637E-4
2.68814901137739692E-7	1.10393402725490253E-4
2.68865292270117706E-7	1.12178347369280873E-4
2.68919294299995659E-7	1.14486370201090337E-4
2.68988503304390836E-7	1.17865375126222505E-4
2.69070127653900393E-7	1.22265165868449266E-4
2.69121458969715954E-7	1.25099133575212962E-4
2.69176486019741645E-7	1.28102574770907141E-4
2.69245383803813976E-7	1.31681245046940343E-4
2.69314901137739993E-7	1.34941334929000400E-4
2.69365292270117918E-7	1.36954078927680212E-4
2.69419294299995915E-7	1.38697135662357152E-4
2.69488503304391180E-7	1.40268263838284812E-4
2.69570127653900204E-7	1.41145916958912476E-4
2.69621458969715810E-7	1.41088651419884137E-4
2.69676486019741546E-7	1.40456930257694834E-4
2.69745383803813743E-7	1.38935087642624344E-4
2.69814901137739671E-7	1.36652618155065264E-4
2.69865292270117596E-7	1.34571586670418131E-4
2.69919294299995638E-7	1.31985345605834059E-4
2.69988503304390726E-7	1.28307382441790629E-4
2.70070127653900149E-7	1.23636704396278385E-4
2.70121458969715800E-7	1.20666435656457027E-4
2.70176486019741446E-7	1.17561147028837221E-4
2.70245383803813599E-7	1.13923133486694561E-4
2.70314901137739749E-7	1.10681993071988760E-4
2.70365292270117674E-7	1.08732776810946552E-4
2.70419294299995672E-7	1.07105494987665839E-4
2.70488503304390893E-7	1.05740308008574169E-4
2.70570127653900494E-7	1.05176409815449401E-4
2.70621458969716144E-7	1.05457541044137892E-4
2.70676486019741880E-7	1.06337375593385874E-4
2.70745383803814388E-7	1.08161160889993702E-4
2.70814901137740049E-7	1.10719606211132815E-4
2.70865292270118108E-7	1.12953033158451421E-4
2.70919294299996016E-7	1.15631365588517299E-4
2.70988503304391504E-7	1.19316481023428245E-4
2.71070127653900350E-7	1.23834116672041428E-4
2.71121458969715912E-7	1.26597413910794931E-4
2.71176486019741692E-7	1.29395659320031142E-4
2.71245383803813978E-7	1.32556053591115042E-4
2.71314901137739817E-7	1.35231625866942995E-4
2.71365292270117786E-7	1.36732365692413960E-4
2.71419294299995784E-7	1.37856837871287774E-4
2.71488503304391005E-7	1.38572070105583389E-4
2.71570127653900251E-7	1.38392391573826079E-4
2.71621458969715768E-7	1.37682676327949305E-4
2.71676486019741548E-7	1.36386477147670493E-4
2.71745383803813834E-7	1.34110280808662075E-4
2.71814901137739895E-7	1.31183793192982034E-4
2.71865292270117864E-7	1.28737022190515082E-4
2.71919294299995995E-7	1.25873656091675601E-4
2.71988503304391172E-7	1.22015314114636397E-4
2.72070127653900240E-7	1.17378939708524399E-4
2.72121458969715846E-7	1.14577109700178692E-4
2.72176486019741670E-7	1.11786507465447271E-4
2.72245383803813823E-7	1.08707286566050154E-4
2.72314901137739662E-7	1.06189351741276639E-4
2.72365292270117587E-7	1.04846698847343056E-4
2.72419294299995629E-7	1.03928613932515912E-4
2.72488503304390939E-7	1.03518240890692770E-4
2.72570127653900496E-7	1.04098540973840437E-4
2.72621458969716191E-7	1.05068529005860500E-4
2.72676486019741926E-7	1.06633108103578511E-4
2.72745383803814301E-7	1.09212041250416547E-4
2.72814901137739962E-7	1.12386825642651900E-4
2.72865292270117799E-7	1.14948776587868995E-4
2.72919294299995840E-7	1.17855688341189624E-4
2.72988503304391328E-7	1.21654804111170800E-4
2.73070127653900752E-7	1.26057792968380822E-4
2.73121458969716358E-7	1.28610898893377934E-4
2.73176486019742182E-7	1.31065001000392978E-4
2.73245383803814779E-7	1.33654318500318392E-4
2.73314901137740129E-7	1.35624554966385369E-4
2.73365292270118054E-7	1.36555837567013927E-4
2.73419294299996229E-7	1.37032848588552780E-4
2.73488503304391850E-7	1.36900519019030220E-4
2.73570127653900697E-7	1.35733548481947297E-4
2.73621458969716258E-7	1.34447004506385581E-4
2.73676486019742038E-7	1.32593238210286390E-4
2.73745383803814457E-7	1.29724932321629449E-4
2.73814901137740163E-7	1.26341908111982804E-4
2.73865292270118088E-7	1.23676026168487008E-4
2.73919294299996130E-7	1.20701326233380568E-4
2.73988503304391617E-7	1.16881578178403789E-4
2.74070127653900331E-7	1.12539324875814484E-4
2.74121458969715848E-7	1.10063590780040776E-4
2.74176486019741628E-7	1.07743531298091333E-4
2.74245383803814047E-7	1.05391226424317219E-4
2.74314901137740019E-7	1.03728247977328025E-4
2.74365292270117944E-7	1.03056859712308824E-4
2.74419294299995986E-7	1.02884828017067553E-4
2.74488503304391385E-7	1.03430933133080805E-4
2.74570127653900098E-7	1.05095414162961309E-4
2.74621458969715571E-7	1.06682060071158791E-4
2.74676486019741350E-7	1.08826562836925489E-4
2.74745383803813592E-7	1.11998730891281917E-4
2.74814901137739831E-7	1.15598620570896982E-4
2.74865292270117756E-7	1.18339393905512735E-4
2.74919294299995709E-7	1.21308289811928716E-4
2.74988503304391019E-7	1.25008189328521491E-4
2.75070127653900487E-7	1.29057380518617948E-4
2.75121458969716004E-7	1.31267756957460624E-4
2.75176486019741695E-7	1.33255185854136671E-4
2.75245383803814114E-7	1.35150308294098243E-4
2.75314901137740176E-7	1.36328467096502726E-4
2.75365292270118189E-7	1.36652986128779430E-4
2.75419294299996142E-7	1.36467974295690597E-4
2.75488503304391674E-7	1.35505875633309514E-4
2.75570127653900254E-7	1.33422616952670481E-4
2.75621458969715860E-7	1.31630221497783784E-4
2.75676486019741507E-7	1.29318926902058573E-4
2.75745383803813837E-7	1.26013057893824643E-4
2.75814901137739987E-7	1.22356698816391818E-4
2.75865292270118001E-7	1.19617430284492410E-4
2.75919294299996043E-7	1.16692812285236469E-4
2.75988503304391397E-7	1.13114591196783643E-4
2.76070127653900110E-7	1.09290686676591009E-4
2.76121458969715627E-7	1.07264843925580622E-4
2.76176486019741319E-7	1.05525594912189979E-4
2.76245383803813649E-7	1.04003575650184121E-4
2.76314901137739932E-7	1.03256995364057880E-4
2.76365292270117990E-7	1.03269322535012797E-4
2.76419294299996032E-7	1.03823457177067069E-4
2.76488503304391298E-7	1.05254003529324303E-4
2.76570127653900100E-7	1.07855998214531978E-4
2.76621458969715661E-7	1.09934797677981244E-4
2.76676486019741441E-7	1.12500034557032524E-4
2.76745383803813683E-7	1.16039884694257189E-4
2.76814901137739788E-7	1.19820962384890239E-4
2.76865292270117624E-7	1.22564495631086867E-4
2.76919294299995800E-7	1.25413284030688321E-4
2.76988503304390932E-7	1.28796340210404070E-4
2.77070127653900311E-7	1.32264788190982174E-4
2.77121458969715828E-7	1.34013035241951628E-4
2.77176486019741564E-7	1.35427903640998015E-4
2.77245383803813983E-7	1.36528548879640077E-4
2.77314901137740000E-7	1.36851226476936039E-4
2.77365292270117969E-7	1.36549761788380142E-4
2.77419294299995967E-7	1.35710345459155057E-4
2.77488503304391454E-7	1.33966414012134161E-4
2.77570127653900434E-7	1.31072989952525809E-4
2.77621458969715995E-7	1.28868088376114831E-4
2.77676486019741775E-7	1.26220723091064158E-4
2.77745383803814150E-7	1.22649772273566837E-4
2.77814901137739945E-7	1.18909778688530077E-4
2.77865292270117958E-7	1.16238487712634186E-4
2.77919294299995956E-7	1.13512794949525597E-4
2.77988503304391354E-7	1.10354017258229375E-4
2.78070127653900157E-7	1.07230457764409981E-4
2.78121458969715629E-7	1.05742442587472829E-4
2.78176486019741320E-7	1.04648314897936889E-4
2.78245383803813695E-7	1.03993653928510166E-4
2.78314901137740156E-7	1.04149428871043037E-4
2.78365292270118081E-7	1.04801604341046928E-4
2.78419294299996123E-7	1.06005396207497204E-4
2.78488503304391521E-7	1.08186445105227436E-4
2.78570127653900101E-7	1.11526149792574891E-4
2.78621458969715619E-7	1.13955350753541462E-4
2.78676486019741310E-7	1.16778903047105564E-4
2.78745383803813684E-7	1.20474073266685622E-4
2.78814901137740101E-7	1.24218807648723417E-4
2.78865292270118026E-7	1.26810394932114545E-4
2.78919294299996157E-7	1.29379424561434053E-4
2.78988503304391555E-7	1.32257784018033187E-4
2.79070127653900180E-7	1.34955691026616442E-4
2.79121458969715741E-7	1.36146986283033034E-4
2.79176486019741388E-7	1.36913882041763291E-4
2.79245383803813807E-7	1.37164333301722197E-4
2.79314901137740002E-7	1.36619301372735658E-4
2.79365292270117926E-7	1.35711554130353318E-4
2.79419294299996013E-7	1.34264869726286928E-4
2.79488503304391323E-7	1.31832097184944375E-4
2.79570127653900347E-7	1.28279326492855361E-4
2.79621458969715908E-7	1.25775358119080471E-4
2.79676486019741599E-7	1.22927584176520099E-4
2.79745383803814107E-7	1.19274807500591140E-4
2.79814901137740080E-7	1.15643449732276071E-4
2.79865292270118093E-7	1.13176186681601321E-4
2.79919294299996135E-7	1.10784621356982393E-4
2.79988503304391489E-7	1.08195468055673882E-4
2.80070127653900247E-7	1.05910013903898759E-4
2.80121458969715853E-7	1.05016316468513060E-4
2.80176486019741500E-7	1.04597185669533776E-4
2.80245383803813874E-7	1.04806086902012607E-4
2.80314901137740113E-7	1.05815785742976454E-4
2.80365292270118083E-7	1.07044980760588437E-4
2.80419294299996125E-7	1.08805087201196193E-4
2.80488503304391479E-7	1.11583583718854484E-4
2.80570127653900236E-7	1.15441427077571634E-4
2.80621458969715754E-7	1.18067199329918138E-4
2.80676486019741489E-7	1.20974000503440737E-4
2.80745383803813819E-7	1.24601035548265537E-4
2.80814901137739881E-7	1.28090159362544731E-4
2.80865292270117894E-7	1.30382743122674838E-4
2.80919294299995936E-7	1.32529854491810317E-4
2.80988503304391246E-7	1.34748092693313160E-4
2.81070127653900226E-7	1.36533779168137404E-4
2.81121458969715787E-7	1.37106978656822442E-4
2.81176486019741567E-7	1.37187932290459025E-4
2.81245383803813764E-7	1.36578240709121124E-4
2.81314901137739826E-7	1.35198707230493897E-4
2.81365292270117751E-7	1.33738033984885729E-4
2.81419294299995792E-7	1.31769543795648936E-4
2.81488503304390925E-7	1.28791033752175865E-4
2.81570127653900038E-7	1.24785985974242442E-4
2.81621458969715555E-7	1.22126576107463225E-4
2.81676486019741201E-7	1.19237573056014545E-4
2.81745383803813354E-7	1.15700732440811471E-4
2.81814901137739771E-7	1.12367072488719577E-4
2.81865292270117695E-7	1.10227365121259924E-4
2.81919294299995737E-7	1.08285231793655168E-4
2.81988503304390914E-7	1.06384549293464947E-4
2.82070127653900204E-7	1.05032545205315819E-4
2.82121458969715810E-7	1.04762942431508055E-4
2.82176486019741457E-7	1.05021412522112190E-4
2.82245383803813787E-7	1.06056452049535088E-4
2.82314901137739893E-7	1.07837462985378685E-4
2.82365292270117862E-7	1.09555802597056862E-4
2.82419294299995949E-7	1.11754330267795110E-4
2.82488503304391259E-7	1.14953738235342939E-4
2.82570127653900149E-7	1.19096036084785828E-4
2.82621458969715755E-7	1.21765794821609141E-4
2.82676486019741358E-7	1.24593322765555903E-4
2.82745383803813777E-7	1.27958008724718564E-4
2.82814901137739882E-7	1.31013652099102718E-4
2.82865292270117985E-7	1.32896230631890555E-4
2.82919294299995894E-7	1.34523209730950133E-4
2.82988503304391070E-7	1.35989063896873219E-4
2.83070127653900228E-7	1.36803594113727756E-4
2.83121458969715745E-7	1.36751666385156989E-4
2.83176486019741436E-7	1.36167785157864962E-4
2.83245383803813766E-7	1.34761507975170147E-4
2.83314901137739783E-7	1.32649250338845692E-4
2.83365292270117708E-7	1.30729672742221337E-4
2.83419294299995839E-7	1.28356840880345446E-4
2.83488503304390882E-7	1.25002222632969473E-4
2.83570127653899995E-7	1.20766611535363566E-4
2.83621458969715512E-7	1.18097550490224656E-4
2.83676486019741203E-7	1.15325608182210715E-4
2.83745383803813356E-7	1.12099935718204557E-4
2.83814901137739772E-7	1.09249594679424122E-4
2.83865292270117830E-7	1.07556304099087208E-4
2.83919294299995739E-7	1.06168656527644112E-4
2.83988503304391005E-7	1.05053349391368434E-4
2.84070127653900428E-7	1.04692291292205053E-4
2.84121458969716034E-7	1.05045720103085838E-4
2.84176486019741725E-7	1.05947756674932503E-4
2.84245383803814011E-7	1.07727397638355549E-4
2.84314901137739895E-7	1.10160551220443237E-4
2.84365292270117820E-7	1.12262581774024506E-4
2.84419294299995773E-7	1.14771382524691745E-4
2.84488503304391349E-7	1.18212504827206955E-4
2.84570127653900418E-7	1.22416262979256629E-4
2.84621458969716068E-7	1.24991029745096482E-4
2.84676486019741759E-7	1.27595229381200514E-4
2.84745383803814178E-7	1.30530860778219227E-4
2.84814901137740240E-7	1.33008191000329479E-4
2.84865292270118253E-7	1.34396320112603074E-4
2.84919294299996118E-7	1.35435270226895810E-4
2.84988503304391827E-7	1.36095472782850413E-4
2.85070127653900718E-7	1.35924104733907880E-4
2.85121458969716102E-7	1.35265554008929634E-4
2.85176486019741926E-7	1.34062890027546411E-4
2.85245383803814523E-7	1.31952030819566080E-4
2.85314901137740273E-7	1.29236533851905833E-4
2.85365292270118198E-7	1.26973912837004232E-4
2.85419294299996285E-7	1.24339624797882564E-4
2.85488503304391905E-7	1.20809913312223105E-4
2.85570127653900485E-7	1.16595130118697643E-4
2.85621458969716135E-7	1.14073321042242748E-4
2.85676486019741827E-7	1.11578303541429147E-4
2.85745383803814379E-7	1.08844286373002364E-4
2.85814901137740263E-7	1.06630159959536508E-4
2.85865292270118232E-7	1.05469450787789265E-4
2.85919294299996363E-7	1.04702526330568579E-4
2.85988503304391894E-7	1.04418914095410709E-4
2.86070127653900030E-7	1.05048842973670786E-4
2.86121458969715592E-7	1.05992698791708984E-4
2.86176486019741283E-7	1.07474914918536979E-4
2.86245383803813613E-7	1.09884776831121500E-4
2.86314901137739941E-7	1.12821082228628278E-4
2.86365292270117866E-7	1.15182558540556723E-4
2.86419294299996086E-7	1.17858614559327912E-4
2.86488503304391173E-7	1.21353566800914869E-4
2.86570127653900020E-7	1.25400903520801710E-4
2.86621458969715448E-7	1.27754601990881178E-4
2.86676486019741228E-7	1.30014711160667518E-4
2.86745383803813336E-7	1.32393650375234295E-4
2.86814901137739708E-7	1.34193576430674977E-4
2.86865292270117633E-7	1.35037150338809253E-4
2.86919294299995631E-7	1.35457740357543344E-4
2.86988503304390719E-7	1.35308789118192219E-4
2.87070127653900276E-7	1.34197295537441974E-4
2.87121458969715881E-7	1.32989673575729750E-4
2.87176486019741528E-7	1.31257401800095796E-4
2.87245383803813814E-7	1.28586945326143942E-4
2.87314901137739831E-7	1.25445417135487247E-4
2.87365292270117800E-7	1.22981857619261858E-4
2.87419294299995753E-7	1.20245843411665376E-4
2.87488503304391063E-7	1.16748547676322278E-4
2.87570127653900354E-7	1.12794738792354488E-4
2.87621458969715960E-7	1.10559324403745696E-4
2.87676486019741695E-7	1.08474917647177893E-4
2.87745383803814114E-7	1.06374985176616987E-4
2.87814901137739998E-7	1.04907612179219845E-4
2.87865292270117923E-7	1.04332782773883781E-4
2.87919294299996009E-7	1.04215158366880090E-4
2.87988503304391363E-7	1.04759493860614183E-4
2.88070127653900387E-7	1.06322107354939632E-4
2.88121458969715905E-7	1.07790428585207909E-4
2.88176486019741684E-7	1.09759025269236865E-4
2.88245383803813970E-7	1.12657159318595856E-4
2.88314901137739943E-7	1.15933539893268822E-4
2.88365292270117912E-7	1.18428764883916360E-4
2.88419294299995910E-7	1.21133113321304808E-4
2.88488503304391219E-7	1.24504114959604339E-4
2.88570127653900110E-7	1.28193944252829350E-4
2.88621458969715672E-7	1.30212226485185822E-4
2.88676486019741319E-7	1.32020692591768274E-4
2.88745383803813649E-7	1.33734489792508171E-4
2.88814901137739888E-7	1.34782970171465366E-4
2.88865292270117857E-7	1.35054849504884045E-4
2.88919294299995810E-7	1.34854962464329264E-4
2.88988503304391253E-7	1.33930617640719207E-4
2.89070127653900499E-7	1.31966399633855813E-4
2.89121458969716150E-7	1.30288664212362715E-4
2.89176486019741841E-7	1.28131603224846979E-4
2.89245383803814260E-7	1.25055272018325137E-4
2.89314901137740055E-7	1.21663136710724018E-4
2.89365292270117980E-7	1.19134794178781478E-4
2.89419294299996199E-7	1.16447775932788922E-4
2.89488503304391642E-7	1.13174336799014719E-4
2.89570127653900267E-7	1.09695396625299768E-4
2.89621458969715828E-7	1.07865369068926609E-4
2.89676486019741564E-7	1.06298910520251666E-4
2.89745383803813938E-7	1.04934413673822546E-4
2.89814901137740177E-7	1.04274922979781137E-4
2.89865292270118102E-7	1.04300923456434536E-4
2.89919294299996144E-7	1.04820805097540837E-4
2.89988503304391543E-7	1.06140713011567200E-4
2.90070127653900167E-7	1.08525619782124783E-4
2.90121458969715551E-7	1.10424835496764007E-4
2.90176486019741287E-7	1.12760849198499669E-4
2.90245383803813661E-7	1.15977891511957365E-4
2.90314901137740033E-7	1.19408084799664782E-4
2.90365292270118092E-7	1.21898772700759350E-4
2.90419294299996134E-7	1.24485578764821780E-4
2.90488503304391399E-7	1.27557259415039792E-4
2.90570127653900023E-7	1.30706640649119477E-4
2.90621458969715452E-7	1.32295248008917055E-4
2.90676486019741276E-7	1.33573759894791388E-4
2.90745383803813340E-7	1.34556606880641727E-4
2.90814901137739756E-7	1.34823738363414347E-4
2.90865292270117681E-7	1.34526806311143532E-4
2.90919294299995634E-7	1.33734881898140356E-4
2.90988503304390678E-7	1.32106741716687281E-4
2.91070127653900101E-7	1.29420182109929027E-4
2.91121458969715619E-7	1.27377655035604254E-4
2.91176486019741398E-7	1.24928082053235268E-4
2.91245383803813596E-7	1.21630554273472757E-4
2.91314901137739923E-7	1.18186412845331135E-4
2.91365292270117848E-7	1.15737026835191137E-4
2.91419294299995979E-7	1.13246630458850239E-4
2.91488503304391289E-7	1.10370487264556871E-4
2.91570127653900224E-7	1.07542428110814559E-4
2.91621458969715874E-7	1.06205417039465644E-4
2.91676486019741565E-7	1.05227495465393228E-4
2.91745383803813985E-7	1.04653678636183156E-4
2.91814901137740090E-7	1.04818087683922023E-4
2.91865292270118015E-7	1.05428237570949346E-4
2.91919294299996057E-7	1.06539919521158111E-4
2.91988503304391500E-7	1.08540860649846027E-4
2.92070127653900169E-7	1.11592302185714143E-4
2.92121458969715686E-7	1.13804702854628226E-4
2.92176486019741422E-7	1.16369279256619196E-4
2.92245383803813574E-7	1.19722352082424188E-4
2.92314901137739724E-7	1.23120862759329563E-4
2.92365292270117738E-7	1.25478367767396093E-4
2.92419294299995691E-7	1.27818546275748379E-4
2.92488503304390779E-7	1.30442968676045434E-4
2.92570127653900069E-7	1.32907214566759135E-4
2.92621458969715587E-7	1.33996822638799129E-4
2.92676486019741322E-7	1.34693346537884207E-4
2.92745383803813475E-7	1.34912641699248059E-4
2.92814901137739714E-7	1.34403630187579259E-4
2.92865292270117639E-7	1.33567204378232796E-4
2.92919294299995769E-7	1.32239001998235906E-4
2.92988503304390946E-7	1.30008684188952617E-4
2.93070127653900503E-7	1.26756228833868856E-4
2.93121458969716153E-7	1.24463498077060652E-4
2.93176486019741889E-7	1.21855218113677699E-4
2.93245383803814352E-7	1.18512548320295052E-4
2.93314901137740147E-7	1.15197339622155859E-4
2.93365292270118072E-7	1.12954506891326956E-4
2.93419294299996114E-7	1.10789254292754258E-4
2.93488503304391646E-7	1.08456062461645719E-4
2.93570127653900403E-7	1.06416064627496709E-4
2.93621458969715921E-7	1.05631765506515052E-4
2.93676486019741656E-7	1.05278780010908646E-4
2.93745383803814031E-7	1.05501714859226436E-4
2.93814901137740048E-7	1.06452348920842765E-4
2.93865292270117973E-7	1.07592738649518527E-4
2.93919294299995970E-7	1.09215965028723194E-4
2.93988503304391458E-7	1.11768343852334651E-4
2.94070127653900348E-7	1.15302943592738671E-4
2.94121458969715865E-7	1.17702667272463413E-4
2.94176486019741557E-7	1.20354691466129027E-4
2.94245383803814065E-7	1.23663425705788366E-4
2.94314901137740126E-7	1.26850891334291838E-4
2.94365292270118140E-7	1.28953085447122584E-4
2.94419294299996182E-7	1.30928606032182415E-4
2.94488503304391580E-7	1.32979137813468196E-4
2.94570127653900338E-7	1.34648165589747149E-4
2.94621458969715855E-7	1.35197051301429894E-4
2.94676486019741635E-7	1.35294558461998982E-4
2.94745383803813965E-7	1.34764845781761533E-4
2.94814901137740026E-7	1.33531818983856265E-4
2.94865292270117951E-7	1.32216585095707018E-4
2.94919294299996082E-7	1.30438637233418264E-4
2.94988503304391347E-7	1.27743692810156761E-4
2.95070127653900283E-7	1.24118760716862764E-4
2.95121458969715755E-7	1.21710228507394747E-4
2.95176486019741535E-7	1.19095173254353459E-4
2.95245383803813866E-7	1.15900181341195641E-4
2.95314901137739927E-7	1.12901562510932507E-4
2.95365292270117985E-7	1.10988691343933943E-4
2.95419294299996027E-7	1.09263252338594019E-4
2.95488503304391248E-7	1.07590630004238497E-4
2.95570127653900094E-7	1.06432471120369709E-4
2.95621458969715700E-7	1.06230123536587628E-4
2.95676486019741347E-7	1.06506282354413417E-4
2.95745383803813588E-7	1.07495843668306623E-4
2.95814901137739739E-7	1.09163984496273114E-4
2.95865292270117752E-7	1.10761173217534892E-4
2.95919294299995750E-7	1.12796431171000577E-4
2.95988503304390882E-7	1.15749811478826481E-4
2.96070127653900128E-7	1.19567264072935009E-4
2.96121458969715645E-7	1.22023572110629641E-4
2.96176486019741381E-7	1.24623815532342297E-4
2.96245383803813667E-7	1.27722649623234785E-4
2.96314901137739728E-7	1.30548702271581463E-4
2.96365292270117697E-7	1.32302171903855315E-4
2.96419294299995739E-7	1.33829996972445908E-4
2.96488503304390916E-7	1.35227314364883533E-4
2.96570127653900162E-7	1.36047641735172609E-4
2.96621458969715812E-7	1.36047544205798876E-4
2.96676486019741503E-7	1.35562274763147528E-4
2.96745383803813745E-7	1.34337837288739426E-4
2.96814901137739806E-7	1.32472599529595447E-4
2.96865292270117775E-7	1.30767524428597470E-4
2.96919294299995773E-7	1.28653769112366789E-4
2.96988503304390949E-7	1.25659306383654656E-4
2.97070127653900240E-7	1.21875101850462442E-4
2.97121458969715757E-7	1.19487887944582472E-4
2.97176486019741448E-7	1.17010021589834801E-4
2.97245383803813734E-7	1.14132925634748217E-4
2.97314901137740062E-7	1.11605541313651879E-4
2.97365292270117987E-7	1.10118851042825505E-4
2.97419294299996029E-7	1.08917867554825243E-4
2.97488503304391427E-7	1.07984027870355725E-4
2.97570127653900229E-7	1.07754174758930832E-4
2.97621458969715702E-7	1.08134123764465739E-4
2.97676486019741482E-7	1.09012642724268516E-4
2.97745383803813901E-7	1.10699873594956455E-4
2.97814901137740140E-7	1.12980442687526916E-4
2.97865292270118109E-7	1.14939812134619834E-4
2.97919294299996196E-7	1.17272201876019588E-4
2.97988503304391461E-7	1.20466928294354747E-4
2.98070127653899952E-7	1.24369645061426293E-4
2.98121458969715469E-7	1.26761287574639958E-4
2.98176486019741160E-7	1.29185866674884942E-4
2.98245383803813446E-7	1.31932006380544831E-4
2.98314901137739952E-7	1.34271764414833950E-4
2.98365292270117877E-7	1.35603522568555457E-4
2.98419294299995919E-7	1.36626222299743305E-4
2.98488503304391140E-7	1.37329179300227056E-4
2.98570127653900208E-7	1.37298619094095886E-4
2.98621458969715725E-7	1.36776094125444825E-4
2.98676486019741461E-7	1.35762541452567209E-4
2.98745383803813702E-7	1.33942821591479833E-4
2.98814901137739852E-7	1.31575524171491898E-4
2.98865292270117822E-7	1.29591061522453455E-4
2.98919294299995819E-7	1.27273330700837084E-4
2.98988503304391040E-7	1.24161955069069530E-4
2.99070127653900286E-7	1.20445638728562487E-4
2.99121458969715803E-7	1.18222955283668418E-4
2.99176486019741539E-7	1.16030942715663032E-4
2.99245383803813869E-7	1.13643827644516171E-4
2.99314901137739886E-7	1.11736800982524387E-4
2.99365292270117855E-7	1.10761567047560461E-4
2.99419294299995897E-7	1.10150883281094791E-4
2.99488503304391340E-7	1.10003099612010602E-4
2.99570127653900409E-7	1.10705948318976999E-4
2.99621458969715970E-7	1.11642014888150731E-4
2.99676486019741706E-7	1.13071286930959469E-4
2.99745383803813992E-7	1.15364410447494214E-4
2.99814901137739964E-7	1.18139143576524086E-4
2.99865292270117889E-7	1.20362224720578515E-4
