Model,DPO4104
Firmware Version,2.48

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,2e-06,,
Sample Interval,2e-10,,
Record Length,100000,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,0.1,2
Label,,,
TIME,CH1,CH2,CH3
9.40040e-06,0.007875,0.00210938,6.03938
9.40060e-06,0.00796875,0.00204688,6.04188
9.40080e-06,0.00798438,0.00173438,6.03813
9.40100e-06,0.00790625,0.0015,6.02719
9.40120e-06,0.00823438,0.00220313,6.04063
9.40140e-06,0.00784375,0.00228125,6.05156
9.40160e-06,0.00765625,0.00225,6.05438
9.40180e-06,0.00771875,0.00215625,6.04844
9.40200e-06,0.00723438,0.00139062,6.0425
9.40220e-06,0.00784375,0.00164063,6.03188
9.40240e-06,0.00828125,0.001875,6.03
9.40260e-06,0.00778125,0.0014375,6.03344
9.40280e-06,0.00776563,0.001625,6.04
9.40300e-06,0.00771875,0.00153125,6.04656
9.40320e-06,0.00726563,0.00165625,6.04938
9.40340e-06,0.00760938,0.00173438,6.04281
9.40360e-06,0.00714063,0.00175,6.04563
9.40380e-06,0.00765625,0.00239062,6.05531
9.40400e-06,0.00751563,0.00167187,6.05094
9.40420e-06,0.00778125,0.00153125,6.03375
9.40440e-06,0.00792188,0.00160938,6.03313
9.40460e-06,0.00784375,0.00171875,6.03438
9.40480e-06,0.00785938,0.00173438,6.05344
9.40500e-06,0.0081875,0.0015625,6.04031
9.40520e-06,0.00801562,0.001875,6.04625
9.40540e-06,0.00825,0.00232813,6.04438
9.40560e-06,0.0076875,0.00232813,6.03531
9.40580e-06,0.0075625,0.00201563,6.035
9.40600e-06,0.00810938,0.00185937,6.02688
9.40620e-06,0.0081875,0.001875,6.02656
9.40640e-06,0.00829688,0.0016875,6.03531
9.40660e-06,0.00803125,0.00146875,6.04656
9.40680e-06,0.00845313,0.00171875,6.05563
9.40700e-06,0.0079375,0.0018125,6.055
9.40720e-06,0.008,0.00209375,6.04438
9.40740e-06,0.00764063,0.00148437,6.03156
9.40760e-06,0.00825,0.00154688,6.04969
9.40780e-06,0.0080625,0.00189062,6.03938
9.40800e-06,0.00834375,0.00173438,6.035
9.40820e-06,0.00814063,0.0018125,6.03313
9.40840e-06,0.00764063,0.00170313,6.03406
9.40860e-06,0.00782813,0.0018125,6.04188
9.40880e-06,0.00795313,0.00198437,6.05219
9.40900e-06,0.00773438,0.00196875,6.05656
9.40920e-06,0.00785938,0.00223438,6.06219
9.40940e-06,0.0080625,0.00167187,6.04844
9.40960e-06,0.0074375,0.00198437,6.04375
9.40980e-06,0.00775,0.00159375,6.03406
9.41000e-06,0.0078125,0.00179688,6.02625
9.41020e-06,0.00775,0.001875,6.03469
9.41040e-06,0.007625,0.00198437,6.03969
9.41060e-06,0.00775,0.00178125,6.03938
9.41080e-06,0.00789063,0.00167187,6.03906
9.41100e-06,0.00778125,0.00189062,6.03406
9.41120e-06,0.00746875,0.00220313,6.04656
9.41140e-06,0.00801562,0.00182813,6.04813
9.41160e-06,0.0078125,0.00226562,6.04781
9.41180e-06,0.00809375,0.00210938,6.03875
9.41200e-06,0.00795313,0.0018125,6.04438
9.41220e-06,0.00789063,0.00184375,6.03594
9.41240e-06,0.007875,0.00192188,6.03188
9.41260e-06,0.0076875,0.00159375,6.03375
9.41280e-06,0.00829688,0.00198437,6.03813
9.41300e-06,0.00803125,0.0015,6.03031
9.41320e-06,0.00770313,0.00190625,6.035
9.41340e-06,0.00796875,0.00175,6.03844
9.41360e-06,0.00807813,0.002125,6.05063
9.41380e-06,0.008125,0.00165625,6.04531
9.41400e-06,0.00807813,0.00178125,6.04219
9.41420e-06,0.00775,0.001375,6.04375
9.41440e-06,0.00770313,0.00214063,6.04156
9.41460e-06,0.0076875,0.00209375,6.02781
9.41480e-06,0.00784375,0.00170313,6.03906
9.41500e-06,0.00814063,0.00196875,6.045
9.41520e-06,0.008,0.00214063,6.04281
9.41540e-06,0.00735938,0.00173438,6.035
9.41560e-06,0.00776563,0.00178125,6.04406
9.41580e-06,0.0081875,0.001625,6.03844
9.41600e-06,0.008,0.00145312,6.03438
9.41620e-06,0.00790625,0.00153125,6.03875
9.41640e-06,0.0078125,0.00157812,6.03469
9.41660e-06,0.00757813,0.00173438,6.03188
9.41680e-06,0.00754688,0.00217187,6.04031
9.41700e-06,0.00785938,0.001875,6.04156
9.41720e-06,0.00782813,0.001875,6.04156
9.41740e-06,0.00778125,0.0016875,6.04438
9.41760e-06,0.00801562,0.002,6.04625
9.41780e-06,0.00771875,0.00167187,6.03938
9.41800e-06,0.00792188,0.00170313,6.03906
9.41820e-06,0.00826562,0.0018125,6.03125
9.41840e-06,0.00865625,0.002,6.03875
9.41860e-06,0.00867188,0.002,6.05031
9.41880e-06,0.00867188,0.00114063,6.04781
9.41900e-06,0.00790625,0.00157812,6.03
9.41920e-06,0.00789063,0.00151563,6.03031
9.41940e-06,0.00785938,0.00167187,6.05125
9.41960e-06,0.0079375,0.00171875,6.05938
9.41980e-06,0.00773438,0.00175,6.04219
9.42000e-06,0.00815625,0.00215625,6.03719
9.42020e-06,0.00764063,0.00184375,6.03906
9.42040e-06,0.00820313,0.00178125,6.04188
9.42060e-06,0.0080625,0.00165625,6.04063
9.42080e-06,0.00814063,0.00189062,6.03875
9.42100e-06,0.00785938,0.00178125,6.03531
9.42120e-06,0.00767188,0.00151563,6.0375
9.42140e-06,0.00790625,0.00175,6.03719
9.42160e-06,0.0079375,0.00179688,6.04
9.42180e-06,0.0075625,0.00201563,6.035
9.42200e-06,0.00767188,0.00201563,6.04281
9.42220e-06,0.00782813,0.00165625,6.05188
9.42240e-06,0.00810938,0.00184375,6.04969
9.42260e-06,0.00789063,0.00195312,6.04906
9.42280e-06,0.00757813,0.0018125,6.05313
9.42300e-06,0.00790625,0.00195312,6.05281
9.42320e-06,0.0078125,0.0016875,6.04281
9.42340e-06,0.00771875,0.00160938,6.04188
9.42360e-06,0.00729688,0.00164063,6.04219
9.42380e-06,0.00773438,0.00175,6.04781
9.42400e-06,0.00789063,0.00204688,6.05906
9.42420e-06,0.00753125,0.0016875,6.03969
9.42440e-06,0.00773438,0.00170313,6.04625
9.42460e-06,0.007375,0.00164063,6.04563
9.42480e-06,0.00807813,0.00164063,6.04375
9.42500e-06,0.0076875,0.00175,6.02625
9.42520e-06,0.00784375,0.00178125,6.02625
9.42540e-06,0.00815625,0.00157812,6.025
9.42560e-06,0.00817188,0.00214063,6.02813
9.42580e-06,0.0075,0.00171875,6.03313
9.42600e-06,0.0078125,0.00159375,6.03781
9.42620e-06,0.00771875,0.00184375,6.04281
9.42640e-06,0.00807813,0.00192188,6.03813
9.42660e-06,0.007625,0.0015,6.02344
9.42680e-06,0.00814063,0.00165625,6.04781
9.42700e-06,0.00784375,0.00146875,6.04063
9.42720e-06,0.007875,0.00189062,6.04906
9.42740e-06,0.00840625,0.00209375,6.05625
9.42760e-06,0.00770313,0.00173438,6.045
9.42780e-06,0.00804688,0.00209375,6.04
9.42800e-06,0.00823438,0.00229688,6.0375
9.42820e-06,0.00782813,0.00198437,6.02844
9.42840e-06,0.00815625,0.00179688,6.01969
9.42860e-06,0.00725,0.00148437,6.0225
9.42880e-06,0.00751563,0.00175,6.04125
9.42900e-06,0.00767188,0.00160938,6.04656
9.42920e-06,0.00764063,0.00196875,6.04688
9.42940e-06,0.00771875,0.00232813,6.02969
9.42960e-06,0.00785938,0.00203125,6.0225
9.42980e-06,0.00764063,0.00182813,6.02594
9.43000e-06,0.007625,0.00189062,6.03125
9.43020e-06,0.007875,0.00157812,6.03969
9.43040e-06,0.00754688,0.00182813,6.04312
9.43060e-06,0.00779688,0.00170313,6.03844
9.43080e-06,0.007875,0.00214063,6.03031
9.43100e-06,0.0080625,0.00179688,6.02531
9.43120e-06,0.00792188,0.00167187,6.02531
9.43140e-06,0.0081875,0.00217187,6.02813
9.43160e-06,0.00798438,0.00209375,6.04406
9.43180e-06,0.0078125,0.00164063,6.04406
9.43200e-06,0.00773438,0.00204688,6.05
9.43220e-06,0.0075625,0.00167187,6.02813
9.43240e-06,0.00789063,0.002,6.03469
9.43260e-06,0.00751563,0.00215625,6.03813
9.43280e-06,0.00796875,0.00167187,6.02656
9.43300e-06,0.0078125,0.00179688,6.02531
9.43320e-06,0.008125,0.00226562,6.03844
9.43340e-06,0.00789063,0.00157812,6.02594
9.43360e-06,0.00767188,0.00217187,6.03781
9.43380e-06,0.0081875,0.00207812,6.03625
9.43400e-06,0.0080625,0.0018125,6.04281
9.43420e-06,0.00804688,0.00201563,6.04688
9.43440e-06,0.00760938,0.00175,6.03531
9.43460e-06,0.00753125,0.00185937,6.02469
9.43480e-06,0.00815625,0.00242188,6.03594
9.43500e-06,0.00770313,0.00139062,6.03594
9.43520e-06,0.007625,0.002,6.03781
9.43540e-06,0.00765625,0.00175,6.02406
9.43560e-06,0.00789063,0.00121875,6.03063
9.43580e-06,0.00790625,0.00203125,6.04688
9.43600e-06,0.00760938,0.00128125,6.05188
9.43620e-06,0.00773438,0.001625,6.04781
9.43640e-06,0.00759375,0.00184375,6.04094
9.43660e-06,0.00796875,0.00170313,6.03219
9.43680e-06,0.00789063,0.00175,6.03469
9.43700e-06,0.00751563,0.002,6.04
9.43720e-06,0.0078125,0.00160938,6.04938
9.43740e-06,0.0081875,0.00232813,6.04281
9.43760e-06,0.00809375,0.001625,6.03094
9.43780e-06,0.00803125,0.0016875,6.03344
9.43800e-06,0.00817188,0.00182813,6.02844
9.43820e-06,0.00814063,0.0016875,6.02813
9.43840e-06,0.00751563,0.001875,6.03438
9.43860e-06,0.00785938,0.00185937,6.03
9.43880e-06,0.00785938,0.00198437,6.04094
9.43900e-06,0.00821875,0.00165625,6.04
9.43920e-06,0.00790625,0.00167187,6.05031
9.43940e-06,0.0076875,0.00160938,6.03156
9.43960e-06,0.00814063,0.00220313,6.04688
9.43980e-06,0.00782813,0.00148437,6.03563
9.44000e-06,0.00798438,0.00195312,6.04656
9.44020e-06,0.0080625,0.00217187,6.03875
9.44040e-06,0.0079375,0.00170313,6.04125
9.44060e-06,0.00825,0.00196875,6.04844
9.44080e-06,0.00782813,0.001875,6.04469
9.44100e-06,0.00757813,0.00154688,6.03938
9.44120e-06,0.00821875,0.00182813,6.05281
9.44140e-06,0.00801562,0.00196875,6.05375
9.44160e-06,0.0078125,0.0019375,6.05375
9.44180e-06,0.00778125,0.00160938,6.05125
9.44200e-06,0.00803125,0.0016875,6.04219
9.44220e-06,0.0081875,0.002,6.04375
9.44240e-06,0.00792188,0.00221875,6.035
9.44260e-06,0.00820313,0.00203125,6.03344
9.44280e-06,0.00810938,0.00182813,6.03563
9.44300e-06,0.00779688,0.00178125,6.04375
9.44320e-06,0.00782813,0.00173438,6.03969
9.44340e-06,0.00771875,0.00190625,6.03406
9.44360e-06,0.00798438,0.00198437,6.03531
9.44380e-06,0.00846875,0.00225,6.03594
9.44400e-06,0.0080625,0.00203125,6.03938
9.44420e-06,0.0083125,0.0023125,6.03281
9.44440e-06,0.00817188,0.00182813,6.03219
9.44460e-06,0.00792188,0.00159375,6.02625
9.44480e-06,0.008125,0.00171875,6.04656
9.44500e-06,0.00817188,0.00175,6.05156
9.44520e-06,0.00821875,0.00192188,6.04781
9.44540e-06,0.00798438,0.0019375,6.04438
9.44560e-06,0.00826562,0.00201563,6.03656
9.44580e-06,0.00790625,0.00178125,6.02937
9.44600e-06,0.00789063,0.00232813,6.0375
9.44620e-06,0.0079375,0.00214063,6.03156
9.44640e-06,0.00845313,0.0021875,6.0375
9.44660e-06,0.00760938,0.00225,6.03531
9.44680e-06,0.00776563,0.00182813,6.03063
9.44700e-06,0.00803125,0.0020625,6.05063
9.44720e-06,0.008375,0.0021875,6.05687
9.44740e-06,0.00804688,0.00195312,6.05563
9.44760e-06,0.00807813,0.00217187,6.04312
9.44780e-06,0.00775,0.00198437,6.03531
9.44800e-06,0.00745313,0.00209375,6.04438
9.44820e-06,0.0075,0.00159375,6.045
9.44840e-06,0.007625,0.00184375,6.04719
9.44860e-06,0.00784375,0.0020625,6.05344
9.44880e-06,0.00782813,0.00185937,6.04969
9.44900e-06,0.00760938,0.00170313,6.04125
9.44920e-06,0.00798438,0.00178125,6.03719
9.44940e-06,0.00785938,0.002,6.03781
9.44960e-06,0.00776563,0.001875,6.0375
9.44980e-06,0.00784375,0.00221875,6.03813
9.45000e-06,0.00742188,0.00195312,6.04594
9.45020e-06,0.00798438,0.00220313,6.04781
9.45040e-06,0.00771875,0.0019375,6.04094
9.45060e-06,0.00803125,0.00195312,6.03938
9.45080e-06,0.00801562,0.00164063,6.04469
9.45100e-06,0.00757813,0.00195312,6.03531
9.45120e-06,0.00764063,0.00176562,6.03906
9.45140e-06,0.00776563,0.00207812,6.04219
9.45160e-06,0.0081875,0.002,6.05281
9.45180e-06,0.00828125,0.00207812,6.05219
9.45200e-06,0.00807813,0.00229688,6.03875
9.45220e-06,0.00765625,0.00196875,6.02844
9.45240e-06,0.0081875,0.0021875,6.03813
9.45260e-06,0.0080625,0.00132813,6.03031
9.45280e-06,0.00832813,0.00176562,6.04594
9.45300e-06,0.00796875,0.00184375,6.04813
9.45320e-06,0.00784375,0.00198437,6.04688
9.45340e-06,0.0079375,0.0020625,6.04375
9.45360e-06,0.00809375,0.00209375,6.04625
9.45380e-06,0.00782813,0.002,6.03813
9.45400e-06,0.008125,0.0023125,6.04094
9.45420e-06,0.0074375,0.0015625,6.02844
9.45440e-06,0.00784375,0.00126562,6.03188
9.45460e-06,0.00771875,0.0015625,6.03969
9.45480e-06,0.00734375,0.00198437,6.04375
9.45500e-06,0.0078125,0.00201563,6.02937
9.45520e-06,0.00785938,0.00170313,6.03219
9.45540e-06,0.0081875,0.00164063,6.04
9.45560e-06,0.00803125,0.00170313,6.03938
9.45580e-06,0.00807813,0.00198437,6.04219
9.45600e-06,0.00778125,0.00240625,6.03344
9.45620e-06,0.00809375,0.00215625,6.03656
9.45640e-06,0.00803125,0.00203125,6.05063
9.45660e-06,0.00825,0.00235937,6.05188
9.45680e-06,0.00764063,0.0018125,6.04844
9.45700e-06,0.00832813,0.00203125,6.04312
9.45720e-06,0.00801562,0.0021875,6.04344
9.45740e-06,0.00771875,0.00223438,6.04125
9.45760e-06,0.00771875,0.00178125,6.04688
9.45780e-06,0.008125,0.00171875,6.04125
9.45800e-06,0.008,0.002,6.04219
9.45820e-06,0.00795313,0.0019375,6.03563
9.45840e-06,0.00821875,0.00232813,6.05063
9.45860e-06,0.00789063,0.00170313,6.04406
9.45880e-06,0.00807813,0.0020625,6.04781
9.45900e-06,0.00732813,0.00148437,6.04094
9.45920e-06,0.00795313,0.00232813,6.0425
9.45940e-06,0.00779688,0.00232813,6.04094
9.45960e-06,0.00796875,0.00165625,6.04719
9.45980e-06,0.00817188,0.00221875,6.05625
9.46000e-06,0.00779688,0.00190625,6.05094
9.46020e-06,0.00773438,0.00192188,6.03094
9.46040e-06,0.00829688,0.00189062,6.0325
9.46060e-06,0.0075625,0.00182813,6.02625
9.46080e-06,0.00809375,0.00201563,6.0375
9.46100e-06,0.00775,0.00154688,6.04188
9.46120e-06,0.00778125,0.00204688,6.035
9.46140e-06,0.0081875,0.002,6.03125
9.46160e-06,0.00798438,0.00165625,6.03844
9.46180e-06,0.00803125,0.00178125,6.04125
9.46200e-06,0.00767188,0.00196875,6.05125
9.46220e-06,0.00785938,0.0019375,6.04344
9.46240e-06,0.00770313,0.00185937,6.03781
9.46260e-06,0.007625,0.00185937,6.03
9.46280e-06,0.00765625,0.00179688,6.03031
9.46300e-06,0.00820313,0.00195312,6.04906
9.46320e-06,0.00773438,0.00135937,6.05219
9.46340e-06,0.00839063,0.001875,6.04938
9.46360e-06,0.00789063,0.001625,6.04469
9.46380e-06,0.00770313,0.0016875,6.03219
9.46400e-06,0.00796875,0.00139062,6.02406
9.46420e-06,0.00782813,0.00195312,6.02813
9.46440e-06,0.00782813,0.0019375,6.02844
9.46460e-06,0.00760938,0.00189062,6.03438
9.46480e-06,0.0079375,0.00215625,6.04531
9.46500e-06,0.00764063,0.001875,6.03625
9.46520e-06,0.00789063,0.00220313,6.04719
9.46540e-06,0.0078125,0.00184375,6.04938
9.46560e-06,0.00825,0.00234375,6.07
9.46580e-06,0.00835938,0.00198437,6.06
9.46600e-06,0.0080625,0.00132813,6.05156
9.46620e-06,0.00815625,0.00210938,6.05094
9.46640e-06,0.00785938,0.00179688,6.04219
9.46660e-06,0.00754688,0.00185937,6.03406
9.46680e-06,0.00795313,0.00189062,6.04031
9.46700e-06,0.00790625,0.00215625,6.03781
9.46720e-06,0.00773438,0.00146875,6.045
9.46740e-06,0.00773438,0.00225,6.03625
9.46760e-06,0.007625,0.00203125,6.03563
9.46780e-06,0.00779688,0.00217187,6.04
9.46800e-06,0.00803125,0.00182813,6.04938
9.46820e-06,0.00795313,0.001625,6.04031
9.46840e-06,0.00745313,0.00173438,6.05563
9.46860e-06,0.008,0.00207812,6.05781
9.46880e-06,0.00785938,0.00171875,6.05125
9.46900e-06,0.00770313,0.00189062,6.04406
9.46920e-06,0.00784375,0.0019375,6.04
9.46940e-06,0.00823438,0.00229688,6.04594
9.46960e-06,0.00785938,0.00207812,6.04656
9.46980e-06,0.00829688,0.00209375,6.03844
9.47000e-06,0.00820313,0.00179688,6.03219
9.47020e-06,0.0074375,0.0016875,6.04
9.47040e-06,0.00820313,0.00253125,6.05031
9.47060e-06,0.00817188,0.00209375,6.04875
9.47080e-06,0.008375,0.00195312,6.05656
9.47100e-06,0.00814063,0.002,6.04594
9.47120e-06,0.00801562,0.0021875,6.0375
9.47140e-06,0.00754688,0.00173438,6.02688
9.47160e-06,0.00784375,0.00190625,6.03375
9.47180e-06,0.00782813,0.00226562,6.03594
9.47200e-06,0.00792188,0.00217187,6.03594
9.47220e-06,0.0074375,0.0021875,6.03188
9.47240e-06,0.0078125,0.00159375,6.03844
9.47260e-06,0.00823438,0.00223438,6.04563
9.47280e-06,0.00821875,0.00215625,6.04563
9.47300e-06,0.00784375,0.0023125,6.03469
9.47320e-06,0.00771875,0.00228125,6.03313
9.47340e-06,0.00785938,0.00226562,6.04312
9.47360e-06,0.00782813,0.00198437,6.055
9.47380e-06,0.00776563,0.002,6.05219
9.47400e-06,0.00798438,0.00204688,6.04688
9.47420e-06,0.00803125,0.00214063,6.04656
9.47440e-06,0.00778125,0.00196875,6.04469
9.47460e-06,0.00779688,0.00195312,6.03344
9.47480e-06,0.00820313,0.00207812,6.04188
9.47500e-06,0.00809375,0.00192188,6.04719
9.47520e-06,0.00798438,0.00185937,6.05281
9.47540e-06,0.007875,0.00204688,6.04875
9.47560e-06,0.00790625,0.00201563,6.04094
9.47580e-06,0.00840625,0.00245313,6.03719
9.47600e-06,0.00760938,0.0016875,6.03406
9.47620e-06,0.007875,0.00190625,6.03969
9.47640e-06,0.00745313,0.0020625,6.03281
9.47660e-06,0.00757813,0.0023125,6.03969
9.47680e-06,0.0083125,0.00257812,6.04906
9.47700e-06,0.00820313,0.0019375,6.03969
9.47720e-06,0.00807813,0.00210938,6.04688
9.47740e-06,0.00790625,0.0019375,6.05188
9.47760e-06,0.00745313,0.00201563,6.05531
9.47780e-06,0.00757813,0.00185937,6.0325
9.47800e-06,0.00795313,0.0021875,6.05156
9.47820e-06,0.00782813,0.00220313,6.05094
9.47840e-06,0.007625,0.00207812,6.05469
9.47860e-06,0.008,0.00165625,6.04031
9.47880e-06,0.00821875,0.00189062,6.05188
9.47900e-06,0.00864063,0.00245313,6.05875
9.47920e-06,0.00814063,0.00225,6.04406
9.47940e-06,0.007875,0.00175,6.02813
9.47960e-06,0.00784375,0.00190625,6.03625
9.47980e-06,0.00809375,0.00151563,6.04281
9.48000e-06,0.00810938,0.00176562,6.04406
9.48020e-06,0.00790625,0.00164063,6.05063
9.48040e-06,0.00795313,0.00160938,6.05938
9.48060e-06,0.00807813,0.0016875,6.07063
9.48080e-06,0.00767188,0.00204688,6.05875
9.48100e-06,0.0081875,0.00182813,6.04063
9.48120e-06,0.00778125,0.00192188,6.03188
9.48140e-06,0.00785938,0.00217187,6.0375
9.48160e-06,0.00782813,0.00170313,6.04312
9.48180e-06,0.0079375,0.00153125,6.04688
9.48200e-06,0.00753125,0.001875,6.05469
9.48220e-06,0.00809375,0.0020625,6.05188
9.48240e-06,0.00815625,0.00182813,6.04656
9.48260e-06,0.00810938,0.00203125,6.04406
9.48280e-06,0.00745313,0.00215625,6.04781
9.48300e-06,0.0078125,0.00182813,6.04625
9.48320e-06,0.00798438,0.00223438,6.04875
9.48340e-06,0.00764063,0.0020625,6.03594
9.48360e-06,0.00832813,0.00234375,6.04125
9.48380e-06,0.0081875,0.00176562,6.0475
9.48400e-06,0.00842188,0.00151563,6.03719
9.48420e-06,0.00732813,0.00176562,6.02906
9.48440e-06,0.00770313,0.00240625,6.03875
9.48460e-06,0.00757813,0.00182813,6.03375
9.48480e-06,0.00804688,0.00245313,6.0275
9.48500e-06,0.00782813,0.002125,6.02844
9.48520e-06,0.0078125,0.00190625,6.03406
9.48540e-06,0.00807813,0.00235937,6.04844
9.48560e-06,0.0079375,0.0016875,6.06
9.48580e-06,0.00765625,0.00157812,6.05781
9.48600e-06,0.0079375,0.00214063,6.05875
9.48620e-06,0.00803125,0.00170313,6.04469
9.48640e-06,0.00845313,0.00153125,6.03969
9.48660e-06,0.0081875,0.0019375,6.04438
9.48680e-06,0.007875,0.00228125,6.04469
9.48700e-06,0.00776563,0.0020625,6.04563
9.48720e-06,0.008,0.0019375,6.04625
9.48740e-06,0.00792188,0.0020625,6.03781
9.48760e-06,0.00775,0.00201563,6.03563
9.48780e-06,0.008,0.00253125,6.04
9.48800e-06,0.0079375,0.00196875,6.03563
9.48820e-06,0.0078125,0.0020625,6.03344
9.48840e-06,0.00765625,0.002125,6.04094
9.48860e-06,0.00804688,0.00217187,6.03531
9.48880e-06,0.00820313,0.00154688,6.02531
9.48900e-06,0.00810938,0.00221875,6.03906
9.48920e-06,0.00773438,0.00215625,6.04531
9.48940e-06,0.00810938,0.00198437,6.05563
9.48960e-06,0.00789063,0.0023125,6.06125
9.48980e-06,0.00807813,0.00171875,6.04938
9.49000e-06,0.008125,0.00214063,6.04469
9.49020e-06,0.00825,0.00251563,6.0475
9.49040e-06,0.00820313,0.00198437,6.05031
9.49060e-06,0.00760938,0.00157812,6.03906
9.49080e-06,0.00821875,0.00223438,6.0375
9.49100e-06,0.00740625,0.00204688,6.02906
9.49120e-06,0.00790625,0.00246875,6.03719
9.49140e-06,0.00823438,0.00228125,6.03906
9.49160e-06,0.00784375,0.00196875,6.03625
9.49180e-06,0.00815625,0.00215625,6.04125
9.49200e-06,0.00810938,0.00209375,6.04969
9.49220e-06,0.00817188,0.00209375,6.04219
9.49240e-06,0.00814063,0.00253125,6.05125
9.49260e-06,0.00789063,0.00225,6.04469
9.49280e-06,0.00803125,0.00201563,6.03781
9.49300e-06,0.00792188,0.00185937,6.045
9.49320e-06,0.00771875,0.00178125,6.05125
9.49340e-06,0.00785938,0.0018125,6.04656
9.49360e-06,0.00784375,0.00185937,6.03313
9.49380e-06,0.00792188,0.00210938,6.02906
9.49400e-06,0.00804688,0.00204688,6.02813
9.49420e-06,0.00801562,0.00242188,6.04875
9.49440e-06,0.00765625,0.00229688,6.05125
9.49460e-06,0.00776563,0.00176562,6.05
9.49480e-06,0.00820313,0.00189062,6.05063
9.49500e-06,0.00859375,0.0025,6.05063
9.49520e-06,0.00848438,0.00210938,6.04844
9.49540e-06,0.007875,0.00229688,6.04469
9.49560e-06,0.00785938,0.00240625,6.0425
9.49580e-06,0.00796875,0.00182813,6.04031
9.49600e-06,0.0076875,0.00189062,6.04219
9.49620e-06,0.00739063,0.00145312,6.03344
9.49640e-06,0.0080625,0.00176562,6.03781
9.49660e-06,0.00807813,0.00184375,6.03781
9.49680e-06,0.00834375,0.00171875,6.04656
9.49700e-06,0.00759375,0.00164063,6.05281
9.49720e-06,0.0084375,0.0020625,6.05281
9.49740e-06,0.00790625,0.001625,6.04438
9.49760e-06,0.00798438,0.00207812,6.05281
9.49780e-06,0.00814063,0.00228125,6.03906
9.49800e-06,0.00760938,0.001875,6.03844
9.49820e-06,0.00807813,0.0021875,6.04781
9.49840e-06,0.00775,0.00217187,6.04219
9.49860e-06,0.00751563,0.00176562,6.03813
9.49880e-06,0.00796875,0.00185937,6.05
9.49900e-06,0.00821875,0.002,6.05438
9.49920e-06,0.00823438,0.001875,6.05938
9.49940e-06,0.00784375,0.00170313,6.04031
9.49960e-06,0.00792188,0.00179688,6.03313
9.49980e-06,0.00790625,0.00195312,6.04781
9.50000e-06,0.0075625,0.00185937,6.04563
9.50020e-06,0.00765625,0.00173438,6.0475
9.50040e-06,0.007625,0.00190625,6.05031
9.50060e-06,0.00796875,0.00201563,6.045
9.50080e-06,0.00782813,0.0018125,6.04125
9.50100e-06,0.00770313,0.00176562,6.03531
9.50120e-06,0.008,0.00228125,6.04281
9.50140e-06,0.0083125,0.00228125,6.0475
9.50160e-06,0.00767188,0.00221875,6.0425
9.50180e-06,0.00821875,0.00210938,6.0475
9.50200e-06,0.00815625,0.00167187,6.04344
9.50220e-06,0.00795313,0.00192188,6.03531
9.50240e-06,0.008125,0.00214063,6.03438
9.50260e-06,0.0078125,0.00176562,6.02625
9.50280e-06,0.00807813,0.00215625,6.03875
9.50300e-06,0.00801562,0.00228125,6.04906
9.50320e-06,0.008,0.002125,6.05125
9.50340e-06,0.0079375,0.00151563,6.04406
9.50360e-06,0.00845313,0.00195312,6.0525
9.50380e-06,0.00770313,0.0014375,6.04688
9.50400e-06,0.00814063,0.00195312,6.04969
9.50420e-06,0.00801562,0.00207812,6.04156
9.50440e-06,0.00765625,0.0019375,6.03594
9.50460e-06,0.00778125,0.00221875,6.03156
9.50480e-06,0.00835938,0.00201563,6.03313
9.50500e-06,0.0076875,0.00175,6.02625
9.50520e-06,0.00790625,0.00164063,6.04531
9.50540e-06,0.00795313,0.00228125,6.0325
9.50560e-06,0.00796875,0.00178125,6.02469
9.50580e-06,0.00775,0.00170313,6.01625
9.50600e-06,0.00803125,0.00195312,6.0225
9.50620e-06,0.00825,0.00207812,6.02094
9.50640e-06,0.00739063,0.00145312,6.02063
9.50660e-06,0.0076875,0.00184375,6.00594
9.50680e-06,0.00735938,0.00167187,5.99375
9.50700e-06,0.00801562,0.00226562,5.98813
9.50720e-06,0.00815625,0.00234375,5.98406
9.50740e-06,0.00773438,0.00221875,5.96406
9.50760e-06,0.00789063,0.00192188,5.93094
9.50780e-06,0.008,0.0025,5.91406
9.50800e-06,0.008125,0.00229688,5.8975
9.50820e-06,0.00842188,0.00235937,5.885
9.50840e-06,0.00807813,0.00257812,5.86281
9.50860e-06,0.00817188,0.00210938,5.84125
9.50880e-06,0.00790625,0.002,5.82
9.50900e-06,0.00817188,0.0021875,5.79219
9.50920e-06,0.00804688,0.0021875,5.76156
9.50940e-06,0.00821875,0.00223438,5.72438
9.50960e-06,0.00803125,0.00190625,5.69
9.50980e-06,0.00775,0.00203125,5.6425
9.51000e-06,0.008,0.00228125,5.60469
9.51020e-06,0.00795313,0.00195312,5.55375
9.51040e-06,0.00801562,0.00198437,5.51969
9.51060e-06,0.00767188,0.00215625,5.47438
9.51080e-06,0.0079375,0.00165625,5.42781
9.51100e-06,0.00815625,0.00209375,5.37406
9.51120e-06,0.00754688,0.0019375,5.33063
9.51140e-06,0.00771875,0.00170313,5.285
9.51160e-06,0.00784375,0.00184375,5.24438
9.51180e-06,0.00784375,0.001875,5.18844
9.51200e-06,0.00792188,0.00175,5.1425
