time	V_in
2.62814901137739998E-7	1.79569172111776920E-2
2.62865292270117923E-7	1.79706973799325498E-2
2.62919294299995965E-7	1.79849058205781986E-2
2.62988503304391275E-7	1.80023289020888200E-2
2.63070127653900254E-7	1.80216307834539524E-2
2.63121458969715727E-7	1.80330579460678986E-2
2.63176486019741418E-7	1.80448725622975736E-2
2.63245383803813793E-7	1.80591491933542514E-2
2.63314901137739854E-7	1.80728601486416496E-2
2.63365292270117912E-7	1.80824715052829221E-2
2.63419294299995821E-7	1.80926293000316596E-2
2.63488503304391219E-7	1.81055475122334109E-2
2.63570127653900244E-7	1.81205302281028935E-2
2.63621458969715761E-7	1.81298318042366624E-2
2.63676486019741496E-7	1.81399416382821177E-2
2.63745383803813827E-7	1.81528447323925701E-2
2.63814901137739977E-7	1.81659305326541620E-2
2.63865292270117946E-7	1.81755049534643498E-2
2.63919294299995943E-7	1.81859615200827163E-2
2.63988503304391298E-7	1.81996027166088359E-2
2.64070127653900055E-7	1.82157140940533702E-2
2.64121458969715750E-7	1.82256843663522217E-2
2.64176486019741397E-7	1.82363420226801454E-2
2.64245383803813638E-7	1.82495755257648695E-2
2.64314901137739788E-7	1.82624200763120270E-2
2.64365292270117713E-7	1.82712929647031763E-2
2.64419294299995755E-7	1.82804149629800339E-2
2.64488503304390843E-7	1.82914821349521750E-2
2.64570127653899956E-7	1.83033187739404823E-2
2.64621458969715562E-7	1.83098443425339319E-2
2.64676486019741253E-7	1.83161442330509283E-2
2.64745383803813406E-7	1.83231331044369128E-2
2.64814901137739822E-7	1.83289051449809115E-2
2.64865292270117791E-7	1.83322471490532157E-2
2.64919294299995833E-7	1.83351390332653175E-2
2.64988503304390921E-7	1.83379755027225766E-2
2.65070127653900034E-7	1.83399592301979464E-2
2.65121458969715507E-7	1.83403760731570786E-2
2.65176486019741198E-7	1.83402927675086036E-2
2.65245383803813306E-7	1.83396620886311235E-2
2.65314901137739767E-7	1.83382841965232579E-2
2.65365292270117692E-7	1.83368800290468226E-2
2.65419294299995601E-7	1.83351733173891240E-2
2.65488503304390910E-7	1.83328619354793276E-2
2.65570127653900645E-7	1.83298216217867460E-2
2.65621458969716162E-7	1.83276716885879210E-2
2.65676486019741898E-7	1.83253779583214316E-2
2.65745383803814317E-7	1.83226544802912872E-2
2.65814901137740023E-7	1.83198104774443205E-2
2.65865292270117948E-7	1.83176615560575362E-2
2.65919294299996078E-7	1.83153749294646784E-2
2.65988503304391388E-7	1.83124700469073609E-2
2.66070127653900190E-7	1.83087416994459939E-2
2.66121458969715796E-7	1.83059700203273268E-2
2.66176486019741532E-7	1.83027055408750106E-2
2.66245383803813906E-7	1.82982418188080942E-2
2.66314901137740012E-7	1.82929144078514661E-2
2.66365292270118026E-7	1.82883733067354415E-2
2.66419294299995979E-7	1.82829045158433345E-2
2.66488503304391511E-7	1.82750444114750388E-2
2.66570127653900535E-7	1.82642694406516659E-2
2.66621458969716141E-7	1.82563892749341417E-2
2.66676486019741787E-7	1.82470774196200347E-2
2.66745383803814295E-7	1.82343994523139941E-2
2.66814901137740090E-7	1.82202114958346395E-2
2.66865292270118060E-7	1.82089954494604633E-2
2.66919294299996057E-7	1.81962234426905511E-2
2.66988503304391545E-7	1.81789720050866244E-2
2.67070127653900258E-7	1.81572681826434734E-2
2.67121458969715864E-7	1.81427622937743416E-2
2.67176486019741510E-7	1.81266481086468123E-2
2.67245383803813930E-7	1.81059833741535936E-2
2.67314901137739902E-7	1.80844250737951695E-2
2.67365292270117960E-7	1.80683737357834584E-2
2.67419294299996002E-7	1.80509551170642535E-2
2.67488503304391312E-7	1.80285262139567326E-2
2.67570127653899759E-7	1.80017747591149657E-2
2.67621458969715320E-7	1.79846587953154224E-2
2.67676486019741056E-7	1.79662270512858990E-2
2.67745383803813075E-7	1.79432235926421213E-2
2.67814901137739581E-7	1.79198091267514004E-2
2.67865292270117550E-7	1.79026098794287680E-2
2.67919294299995547E-7	1.78840395884583869E-2
2.67988503304390502E-7	1.78600884076138877E-2
2.68070127653900059E-7	1.78312993817093668E-2
2.68121458969715665E-7	1.78125717653600102E-2
2.68176486019741311E-7	1.77919830517717203E-2
2.68245383803813509E-7	1.77656161603021023E-2
2.68314901137739792E-7	1.77379784043139299E-2
2.68365292270117717E-7	1.77170926087583536E-2
2.68419294299995759E-7	1.76939398250950974E-2
2.68488503304390891E-7	1.76632644006932527E-2
2.68570127653899915E-7	1.76254467925824865E-2
2.68621458969715521E-7	1.76004787809319074E-2
2.68676486019741256E-7	1.75727423726691345E-2
2.68745383803813365E-7	1.75369517166640021E-2
2.68814901137739692E-7	1.74994585644631995E-2
2.68865292270117706E-7	1.74713363192127491E-2
2.68919294299995659E-7	1.74404235989635947E-2
2.68988503304390836E-7	1.73999640408029110E-2
2.69070127653900393E-7	1.73510218004991867E-2
2.69121458969715954E-7	1.73194489944893260E-2
2.69176486019741645E-7	1.72850464214206334E-2
2.69245383803813976E-7	1.72415547045536299E-2
2.69314901137739993E-7	1.71970908704991210E-2
2.69365292270117918E-7	1.71644765085388240E-2
2.69419294299995915E-7	1.71293080603134706E-2
2.69488503304391180E-7	1.70841556375252690E-2
2.69570127653900204E-7	1.70306891921686687E-2
2.69621458969715810E-7	1.69967899204515849E-2
2.69676486019741546E-7	1.69603006460945105E-2
2.69745383803813743E-7	1.69146209899933231E-2
2.69814901137739671E-7	1.68682920707523687E-2
2.69865292270117596E-7	1.68344111831590970E-2
2.69919294299995638E-7	1.67978434880583105E-2
2.69988503304390726E-7	1.67506733846410283E-2
2.70070127653900149E-7	1.66943573062706463E-2
2.70121458969715800E-7	1.66582341327567018E-2
2.70176486019741446E-7	1.66188590253710489E-2
2.70245383803813599E-7	1.65688214963420366E-2
2.70314901137739749E-7	1.65172238719498088E-2
2.70365292270117674E-7	1.64789221487712778E-2
2.70419294299995672E-7	1.64370372345970672E-2
2.70488503304390893E-7	1.63823001045199668E-2
2.70570127653900494E-7	1.63161413312745585E-2
2.70621458969716144E-7	1.62734224564269558E-2
2.70676486019741880E-7	1.62266751125037501E-2
2.70745383803814388E-7	1.61671387490310603E-2
2.70814901137740049E-7	1.61058513230801115E-2
2.70865292270118108E-7	1.60605980404079940E-2
2.70919294299996016E-7	1.60114161662223520E-2
2.70988503304391504E-7	1.59476863616179432E-2
2.71070127653900350E-7	1.58715830308209127E-2
2.71121458969715912E-7	1.58231235487538946E-2
2.71176486019741692E-7	1.57707383992528261E-2
2.71245383803813978E-7	1.57048856785592350E-2
2.71314901137739817E-7	1.56380984214737007E-2
2.71365292270117786E-7	1.55894424361475847E-2
2.71419294299995784E-7	1.55371720715821060E-2
2.71488503304391005E-7	1.54702056474298066E-2
2.71570127653900251E-7	1.53912060996335764E-2
2.71621458969715768E-7	1.53413644713104969E-2
2.71676486019741548E-7	1.52878061340177118E-2
2.71745383803813834E-7	1.52207542864333356E-2
2.71814901137739895E-7	1.51529188866617703E-2
2.71865292270117864E-7	1.51034604125391247E-2
2.71919294299995995E-7	1.50501600207318154E-2
2.71988503304391172E-7	1.49814841996008141E-2
2.72070127653900240E-7	1.48998011434969624E-2
2.72121458969715846E-7	1.48477548291818984E-2
2.72176486019741670E-7	1.47912772243898383E-2
2.72245383803813823E-7	1.47197868560144229E-2
2.72314901137739662E-7	1.46466101525221726E-2
2.72365292270117587E-7	1.45927243269685025E-2
2.72419294299995629E-7	1.45341640419820184E-2
2.72488503304390939E-7	1.44581177017302709E-2
2.72570127653900496E-7	1.43670401471788201E-2
2.72621458969716191E-7	1.43088417317239336E-2
2.72676486019741926E-7	1.42456180488081996E-2
2.72745383803814301E-7	1.41656117103401757E-2
2.72814901137739962E-7	1.40839667748242636E-2
2.72865292270117799E-7	1.40241623145321426E-2
2.72919294299995840E-7	1.39595411249996637E-2
2.72988503304391328E-7	1.38762387740064574E-2
2.73070127653900752E-7	1.37774530076923085E-2
2.73121458969716358E-7	1.37150071114853200E-2
2.73176486019742182E-7	1.36478105134341288E-2
2.73245383803814779E-7	1.35636168799452994E-2
2.73314901137740129E-7	1.34786433740258982E-2
2.73365292270118054E-7	1.34170050688058984E-2
2.73419294299996229E-7	1.33509446506402818E-2
2.73488503304391850E-7	1.32664297835676903E-2
2.73570127653900697E-7	1.31669848506999165E-2
2.73621458969716258E-7	1.31044625058052255E-2
2.73676486019742038E-7	1.30373807587791135E-2
2.73745383803814457E-7	1.29534254988020847E-2
2.73814901137740163E-7	1.28686593025546281E-2
2.73865292270118088E-7	1.28070123372775635E-2
2.73919294299996130E-7	1.27406698755290315E-2
2.73988503304391617E-7	1.26552708170992911E-2
2.74070127653900331E-7	1.25539609325361812E-2
2.74121458969715848E-7	1.24897070442481417E-2
2.74176486019741628E-7	1.24202111644220858E-2
2.74245383803814047E-7	1.23324682201571201E-2
2.74314901137740019E-7	1.22430803923638831E-2
2.74365292270117944E-7	1.21776160943282274E-2
2.74419294299995986E-7	1.21067783976021359E-2
2.74488503304391385E-7	1.20151563578995213E-2
2.74570127653900098E-7	1.19060513445269911E-2
2.74621458969715571E-7	1.18368206495061834E-2
2.74676486019741350E-7	1.17620031447919438E-2
2.74745383803813592E-7	1.16677320305291210E-2
2.74814901137739831E-7	1.15720907965271480E-2
2.74865292270117756E-7	1.15024445397938702E-2
2.74919294299995709E-7	1.14275320906433153E-2
2.74988503304391019E-7	1.13313415421042629E-2
2.75070127653900487E-7	1.12178462301400961E-2
2.75121458969716004E-7	1.11465077464308715E-2
2.75176486019741695E-7	1.10700497071216786E-2
2.75245383803814114E-7	1.09745239732036226E-2
2.75314901137740176E-7	1.08784838784615845E-2
2.75365292270118189E-7	1.08090814329147378E-2
2.75419294299996142E-7	1.07348938358838430E-2
2.75488503304391674E-7	1.06401481087629501E-2
2.75570127653900254E-7	1.05289343407397640E-2
2.75621458969715860E-7	1.04592354881865024E-2
2.75676486019741507E-7	1.03846031067088695E-2
2.75745383803813837E-7	1.02912859092379194E-2
2.75814901137739987E-7	1.01972479917527359E-2
2.75865292270118001E-7	1.01290178708293288E-2
2.75919294299996043E-7	1.00557137970522237E-2
2.75988503304391397E-7	9.96147150928590719E-3
2.76070127653900110E-7	9.84991850763450927E-3
2.76121458969715627E-7	9.77941957125088379E-3
2.76176486019741319E-7	9.70337889329531933E-3
2.76245383803813649E-7	9.60758072794470941E-3
2.76314901137739932E-7	9.51033132338006304E-3
2.76365292270117990E-7	9.43939720467775167E-3
2.76419294299996032E-7	9.36289548430232799E-3
2.76488503304391298E-7	9.26426085774989438E-3
2.76570127653900100E-7	9.14731783713534696E-3
2.76621458969715661E-7	9.07350354206874066E-3
2.76676486019741441E-7	8.99405692213572827E-3
2.76745383803813683E-7	8.89430183149615416E-3
2.76814901137739788E-7	8.79356549973194213E-3
2.76865292270117624E-7	8.72054810840066530E-3
2.76919294299995800E-7	8.64229692574871500E-3
2.76988503304390932E-7	8.54215021827318211E-3
2.77070127653900311E-7	8.42449062682228345E-3
2.77121458969715828E-7	8.35088498438847537E-3
2.77176486019741564E-7	8.27227143183289115E-3
2.77245383803813983E-7	8.17431108967769759E-3
2.77314901137740000E-7	8.07616676020085933E-3
2.77365292270117969E-7	8.00548334757398372E-3
2.77419294299995967E-7	7.93010101225509345E-3
2.77488503304391454E-7	7.83398648660216423E-3
2.77570127653900434E-7	7.72141855824503587E-3
2.77621458969715995E-7	7.65107142353988046E-3
2.77676486019741775E-7	7.57588221404348339E-3
2.77745383803814150E-7	7.48195376945231860E-3
2.77814901137739945E-7	7.38746465413690956E-3
2.77865292270117958E-7	7.31905338223980984E-3
2.77919294299995956E-7	7.24566381006856908E-3
2.77988503304391354E-7	7.15140504970759316E-3
2.78070127653900157E-7	7.04003071250435752E-3
2.78121458969715629E-7	6.96985864562960344E-3
2.78176486019741320E-7	6.89435406304753151E-3
2.78245383803813695E-7	6.79940079684901999E-3
2.78314901137740156E-7	6.70329202209941055E-3
2.78365292270118081E-7	6.63344317497310598E-3
2.78419294299996123E-7	6.55834196317394991E-3
2.78488503304391521E-7	6.46178097725755585E-3
2.78570127653900101E-7	6.34772674215144228E-3
2.78621458969715619E-7	6.27608369062498728E-3
2.78676486019741310E-7	6.19928156636621264E-3
2.78745383803813684E-7	6.10316757705692403E-3
2.78814901137740101E-7	6.00652737295416461E-3
2.78865292270118026E-7	5.93680403760539122E-3
2.78919294299996157E-7	5.86237939391600182E-3
2.78988503304391555E-7	5.76746366325752824E-3
2.79070127653900180E-7	5.65642643058919248E-3
2.79121458969715741E-7	5.58730470844072968E-3
2.79176486019741388E-7	5.51377293327954821E-3
2.79245383803813807E-7	5.42242508360965481E-3
2.79314901137740002E-7	5.33124368170541985E-3
2.79365292270117926E-7	5.26582165839695993E-3
2.79419294299996013E-7	5.19625797493350028E-3
2.79488503304391323E-7	5.10775901637043006E-3
2.79570127653900347E-7	5.00437301017447744E-3
2.79621458969715908E-7	4.93995837451670639E-3
2.79676486019741599E-7	4.87126402078538856E-3
2.79745383803814107E-7	4.78555506996302249E-3
2.79814901137740080E-7	4.69947959507751545E-3
2.79865292270118093E-7	4.63728653195351903E-3
2.79919294299996135E-7	4.57067888923666210E-3
2.79988503304391489E-7	4.48523212972497287E-3
2.80070127653900247E-7	4.38443644796065968E-3
2.80121458969715853E-7	4.32110070864121543E-3
2.80176486019741500E-7	4.25311262442454918E-3
2.80245383803813874E-7	4.16776909566947484E-3
2.80314901137740113E-7	4.08162088393209377E-3
2.80365292270118083E-7	4.01921643424395203E-3
2.80419294299996125E-7	3.95231820233321640E-3
2.80488503304391479E-7	3.86655175196937062E-3
2.80570127653900236E-7	3.76562826122392513E-3
2.80621458969715754E-7	3.70252743049815081E-3
2.80676486019741489E-7	3.63515511186679197E-3
2.80745383803813819E-7	3.55114956285079986E-3
2.80814901137739881E-7	3.46707118231996159E-3
2.80865292270117894E-7	3.40670074256766497E-3
2.80919294299995936E-7	3.34253096502309521E-3
2.80988503304391246E-7	3.26102343882225698E-3
2.81070127653900226E-7	3.16614048242289892E-3
2.81121458969715787E-7	3.10738997576629927E-3
2.81176486019741567E-7	3.04516238545265328E-3
2.81245383803813764E-7	2.96813752606132830E-3
2.81314901137739826E-7	2.89158030933060051E-3
2.81365292270117751E-7	2.83687316457892846E-3
2.81419294299995792E-7	2.77888241607545350E-3
2.81488503304390925E-7	2.70528042158519089E-3
2.81570127653900038E-7	2.61952756527488395E-3
2.81621458969715555E-7	2.56625577553788187E-3
2.81676486019741201E-7	2.50956207307089141E-3
2.81745383803813354E-7	2.43890051896799154E-3
2.81814901137739771E-7	2.36804082788869152E-3
2.81865292270117695E-7	2.31693264404714938E-3
2.81919294299995737E-7	2.26226891629248961E-3
2.81988503304390914E-7	2.19219753773228510E-3
2.82070127653900204E-7	2.10964021508387489E-3
2.82121458969715810E-7	2.05789213549254901E-3
2.82176486019741457E-7	2.00246533143475780E-3
2.82245383803813787E-7	1.93300434415349165E-3
2.82314901137739893E-7	1.86307331792080033E-3
2.82365292270117862E-7	1.81259508902615263E-3
2.82419294299995949E-7	1.75866211289854846E-3
2.82488503304391259E-7	1.68973998872724129E-3
2.82570127653900149E-7	1.60897818756833422E-3
2.82621458969715755E-7	1.55875942767865716E-3
2.82676486019741358E-7	1.50540989923991608E-3
2.82745383803813777E-7	1.43919567242207203E-3
2.82814901137739882E-7	1.37330248822224554E-3
2.82865292270117985E-7	1.32628500841202146E-3
2.82919294299995894E-7	1.27660020670656271E-3
2.82988503304391070E-7	1.21384421623529470E-3
2.83070127653900228E-7	1.14127013963973445E-3
2.83121458969715745E-7	1.09665490827254231E-3
2.83176486019741436E-7	1.04968980242043397E-3
2.83245383803813766E-7	9.91857201857904869E-4
2.83314901137739783E-7	9.34700966721440452E-4
2.83365292270117708E-7	8.94079229919383245E-4
2.83419294299995839E-7	8.51214085607417204E-4
2.83488503304390882E-7	7.96997244487533418E-4
2.83570127653899995E-7	7.34043453481492669E-4
2.83621458969715512E-7	6.95067923471466376E-4
2.83676486019741203E-7	6.53695613290819644E-4
2.83745383803813356E-7	6.02193242992784583E-4
2.83814901137739772E-7	5.50609359433228995E-4
2.83865292270117830E-7	5.13460804802797544E-4
2.83919294299995739E-7	4.73782803026242938E-4
2.83988503304391005E-7	4.22959490829011298E-4
2.84070127653900428E-7	3.63134731119050480E-4
2.84121458969716034E-7	3.25718754597810722E-4
2.84176486019741725E-7	2.85736212133782930E-4
2.84245383803814011E-7	2.35727877503059124E-4
2.84314901137739895E-7	1.85527675890838495E-4
2.84365292270117820E-7	1.49434681040355755E-4
2.84419294299995773E-7	1.11031936604968795E-4
2.84488503304391349E-7	6.21803597250034201E-5
2.84570127653900418E-7	5.27350750874280472E-6
2.84621458969716068E-7	-2.98555615129503771E-5
2.84676486019741759E-7	-6.69168423367881271E-5
2.84745383803814178E-7	-1.12589996961633565E-4
2.84814901137740240E-7	-1.57651547943004200E-4
2.84865292270118253E-7	-1.89517905093096872E-4
2.84919294299996118E-7	-2.22905475590780355E-4
2.84988503304391827E-7	-2.64705430959557475E-4
2.85070127653900718E-7	-3.12539749513247234E-4
2.85121458969716102E-7	-3.41633666325179775E-4
2.85176486019741926E-7	-3.71982952280001022E-4
2.85245383803814523E-7	-4.09049632414408570E-4
2.85314901137740273E-7	-4.45360921966465995E-4
2.85365292270118198E-7	-4.70970472442468946E-4
2.85419294299996285E-7	-4.97833650157614116E-4
2.85488503304391905E-7	-5.31659113774167480E-4
2.85570127653900485E-7	-5.70769980240551700E-4
2.85621458969716135E-7	-5.94900646306328351E-4
2.85676486019741827E-7	-6.20464825764834860E-4
2.85745383803814379E-7	-6.52286287475361526E-4
2.85814901137740263E-7	-6.84161746243611724E-4
2.85865292270118232E-7	-7.07113683374135515E-4
2.85919294299996363E-7	-7.31630454805176722E-4
2.85988503304391894E-7	-7.63062798422557442E-4
2.86070127653900030E-7	-8.00086454055750451E-4
2.86121458969715592E-7	-8.23204408374771290E-4
2.86176486019741283E-7	-8.47856138180316421E-4
2.86245383803813613E-7	-8.78629011441516461E-4
2.86314901137739941E-7	-9.09403880494326700E-4
2.86365292270117866E-7	-9.31400164342722903E-4
2.86419294299996086E-7	-9.54650868672046116E-4
2.86488503304391173E-7	-9.84005889586305571E-4
2.86570127653900020E-7	-1.01785882379169124E-3
2.86621458969715448E-7	-1.03848804698323294E-3
2.86676486019741228E-7	-1.05997500168305914E-3
2.86745383803813336E-7	-1.08609909775953950E-3
2.86814901137739708E-7	-1.11144837316753398E-3
2.86865292270117633E-7	-1.12905603838971214E-3
2.86919294299995631E-7	-1.14717682346417349E-3
2.86988503304390719E-7	-1.16944109615642056E-3
2.87070127653900276E-7	-1.19435676081369335E-3
2.87121458969715881E-7	-1.20916666917032645E-3
2.87176486019741528E-7	-1.22430592297358398E-3
2.87245383803813814E-7	-1.24245708980927194E-3
2.87314901137739831E-7	-1.25989927677908087E-3
2.87365292270117800E-7	-1.27199758532765328E-3
2.87419294299995753E-7	-1.28451760158700390E-3
2.87488503304391063E-7	-1.30013421474414015E-3
2.87570127653900354E-7	-1.31806269586535962E-3
2.87621458969715960E-7	-1.32907861066668631E-3
2.87676486019741695E-7	-1.34073139079563330E-3
2.87745383803814114E-7	-1.35528239796800531E-3
2.87814901137739998E-7	-1.36993534699692621E-3
2.87865292270117923E-7	-1.38053494907243968E-3
2.87919294299996009E-7	-1.39189584755750162E-3
2.87988503304391363E-7	-1.40652855793389175E-3
2.88070127653900387E-7	-1.42384913520889911E-3
2.88121458969715905E-7	-1.43466458358429438E-3
2.88176486019741684E-7	-1.44616882209724040E-3
2.88245383803813970E-7	-1.46047484197726796E-3
2.88314901137739943E-7	-1.47467467330548740E-3
2.88365292270117912E-7	-1.48470085648393590E-3
2.88419294299995910E-7	-1.49513643203574587E-3
2.88488503304391219E-7	-1.50804775264771673E-3
2.88570127653900110E-7	-1.52253145237555598E-3
2.88621458969715672E-7	-1.53105822138823622E-3
2.88676486019741319E-7	-1.53962363869767249E-3
2.88745383803813649E-7	-1.54959838332379629E-3
2.88814901137739888E-7	-1.55875685638131167E-3
2.88865292270117857E-7	-1.56474307582916250E-3
2.88919294299995810E-7	-1.57051417705502461E-3
2.88988503304391253E-7	-1.57707528772189631E-3
2.89070127653900499E-7	-1.58370014122105829E-3
2.89121458969716150E-7	-1.58721908464480732E-3
2.89176486019741841E-7	-1.59044624034842008E-3
2.89245383803814260E-7	-1.59389413118385082E-3
2.89314901137740055E-7	-1.59679253538904220E-3
2.89365292270117980E-7	-1.59857944112393513E-3
2.89419294299996199E-7	-1.60025983218316292E-3
2.89488503304391642E-7	-1.60223086628712164E-3
2.89570127653900267E-7	-1.60442087523839394E-3
2.89621458969715828E-7	-1.60578547888729561E-3
2.89676486019741564E-7	-1.60729104755782171E-3
2.89745383803813938E-7	-1.60932657265707824E-3
2.89814901137740177E-7	-1.61157433417760099E-3
2.89865292270118102E-7	-1.61333288367187078E-3
2.89919294299996144E-7	-1.61533861125778699E-3
2.89988503304391543E-7	-1.61808696770293503E-3
2.90070127653900167E-7	-1.62153137089302612E-3
2.90121458969715551E-7	-1.62372622914783826E-3
2.90176486019741287E-7	-1.62606453615822089E-3
2.90245383803813661E-7	-1.62893411517230224E-3
2.90314901137740033E-7	-1.63166538180168796E-3
2.90365292270118092E-7	-1.63344293271968777E-3
2.90419294299996134E-7	-1.63508580428500849E-3
2.90488503304391399E-7	-1.63676592644869978E-3
2.90570127653900023E-7	-1.63808710414116843E-3
2.90621458969715452E-7	-1.63843775921174650E-3
2.90676486019741276E-7	-1.63832496503829184E-3
2.90745383803813340E-7	-1.63752033070393188E-3
2.90814901137739756E-7	-1.63595252149253900E-3
2.90865292270117681E-7	-1.63429800797957858E-3
2.90919294299995634E-7	-1.63201058023832335E-3
2.90988503304390678E-7	-1.62841784046460258E-3
2.91070127653900101E-7	-1.62335409838622047E-3
2.91121458969715619E-7	-1.61974847328062999E-3
2.91176486019741398E-7	-1.61554320389991291E-3
2.91245383803813596E-7	-1.60992541908224762E-3
2.91314901137739923E-7	-1.60398643035337196E-3
2.91365292270117848E-7	-1.59959220271442493E-3
2.91419294299995979E-7	-1.59484624188556534E-3
2.91488503304391289E-7	-1.58881694062499124E-3
2.91570127653900224E-7	-1.58190559022218813E-3
2.91621458969715874E-7	-1.57776250315529309E-3
2.91676486019741565E-7	-1.57353395968868859E-3
2.91745383803813985E-7	-1.56855122232954725E-3
2.91814901137740090E-7	-1.56390586510000928E-3
2.91865292270118015E-7	-1.56079109105663028E-3
2.91919294299996057E-7	-1.55766409860207422E-3
2.91988503304391500E-7	-1.55390566457092660E-3
2.92070127653900169E-7	-1.54977587407632056E-3
2.92121458969715686E-7	-1.54729181106720715E-3
2.92176486019741422E-7	-1.54467421574708030E-3
2.92245383803813574E-7	-1.54136421145541247E-3
2.92314901137739724E-7	-1.53791785747601395E-3
2.92365292270117738E-7	-1.53528068097028081E-3
2.92419294299995691E-7	-1.53224325157099828E-3
2.92488503304390779E-7	-1.52796580117324354E-3
2.92570127653900069E-7	-1.52234323153548234E-3
2.92621458969715587E-7	-1.51843301209534065E-3
2.92676486019741322E-7	-1.51385481587880921E-3
2.92745383803813475E-7	-1.50756310065935306E-3
2.92814901137739714E-7	-1.50061883401017493E-3
2.92865292270117639E-7	-1.49521814042050849E-3
2.92919294299995769E-7	-1.48907324437650379E-3
2.92988503304390946E-7	-1.48073651842994902E-3
2.93070127653900503E-7	-1.47037452449603867E-3
2.93121458969716153E-7	-1.46366609726782149E-3
2.93176486019741889E-7	-1.45635336884696365E-3
2.93245383803814352E-7	-1.44709084785235809E-3
2.93314901137740147E-7	-1.43776120055741297E-3
2.93365292270118072E-7	-1.43111888665999243E-3
2.93419294299996114E-7	-1.42416204769504584E-3
2.93488503304391646E-7	-1.41552595730292285E-3
2.93570127653900403E-7	-1.40582349254950234E-3
2.93621458969715921E-7	-1.40009905424310022E-3
2.93676486019741656E-7	-1.39432398994112638E-3
2.93745383803814031E-7	-1.38754107321751352E-3
2.93814901137740048E-7	-1.38121063591482884E-3
2.93865292270117973E-7	-1.37695918335683665E-3
2.93919294299995970E-7	-1.37268828984374736E-3
2.93988503304391458E-7	-1.36752393135869066E-3
2.94070127653900348E-7	-1.36179122623374638E-3
2.94121458969715865E-7	-1.35834108498181738E-3
2.94176486019741557E-7	-1.35472546348289313E-3
2.94245383803814065E-7	-1.35018193449081370E-3
2.94314901137740126E-7	-1.34551114410061934E-3
2.94365292270118140E-7	-1.34201377385973419E-3
2.94419294299996182E-7	-1.33808838873400426E-3
2.94488503304391580E-7	-1.33271661720972512E-3
2.94570127653900338E-7	-1.32587194151033372E-3
2.94621458969715855E-7	-1.32126514965333031E-3
2.94676486019741635E-7	-1.31602121832879693E-3
2.94745383803813965E-7	-1.30900289205013975E-3
2.94814901137740026E-7	-1.30146688954307344E-3
2.94865292270117951E-7	-1.29575350543050760E-3
2.94919294299996082E-7	-1.28940070085705250E-3
2.94988503304391347E-7	-1.28098139971421188E-3
2.95070127653900283E-7	-1.27078522706753505E-3
2.95121458969715755E-7	-1.26435457725040967E-3
2.95176486019741535E-7	-1.25750367217689307E-3
2.95245383803813866E-7	-1.24902240267441367E-3
2.95314901137739927E-7	-1.24070369726542307E-3
2.95365292270117985E-7	-1.23493536849911756E-3
2.95419294299996027E-7	-1.22904104118867030E-3
2.95488503304391248E-7	-1.22191717638842623E-3
2.95570127653900094E-7	-1.21418062062481313E-3
2.95621458969715700E-7	-1.20978224833489034E-3
2.95676486019741347E-7	-1.20549542498385809E-3
2.95745383803813588E-7	-1.20063273683687188E-3
2.95814901137739739E-7	-1.19628375178850788E-3
2.95865292270117752E-7	-1.19348355165863973E-3
2.95919294299995750E-7	-1.19077025986930307E-3
2.95988503304390882E-7	-1.18758308117530786E-3
2.96070127653900128E-7	-1.18414323451315506E-3
2.96121458969715645E-7	-1.18211400174930281E-3
2.96176486019741381E-7	-1.18000080536455365E-3
2.96245383803813667E-7	-1.17729980674428925E-3
2.96314901137739728E-7	-1.17445391194000703E-3
2.96365292270117697E-7	-1.17227142753305391E-3
2.96419294299995739E-7	-1.16975582719633886E-3
2.96488503304390916E-7	-1.16619681143975340E-3
2.96570127653900162E-7	-1.16151245821905658E-3
2.96621458969715812E-7	-1.15830716612143414E-3
2.96676486019741503E-7	-1.15462296508292450E-3
2.96745383803813745E-7	-1.14963898917077056E-3
2.96814901137739806E-7	-1.14426255201189808E-3
2.96865292270117775E-7	-1.14020937327185679E-3
2.96919294299995773E-7	-1.13574651067745003E-3
2.96988503304390949E-7	-1.12990375265976106E-3
2.97070127653900240E-7	-1.12295308623357948E-3
2.97121458969715757E-7	-1.11869584127712729E-3
2.97176486019741448E-7	-1.11430447938962418E-3
2.97245383803813734E-7	-1.10905861654232174E-3
2.97314901137740062E-7	-1.10415587542850502E-3
2.97365292270117987E-7	-1.10095721224122167E-3
2.97419294299996029E-7	-1.09790728905531787E-3
2.97488503304391427E-7	-1.09452732589758828E-3
2.97570127653900229E-7	-1.09129503625040147E-3
2.97621458969715702E-7	-1.08975448402753083E-3
2.97676486019741482E-7	-1.08854980339842466E-3
2.97745383803813901E-7	-1.08754777248580226E-3
2.97814901137740140E-7	-1.08705798596945713E-3
2.97865292270118109E-7	-1.08701618085878460E-3
2.97919294299996196E-7	-1.08722632235228134E-3
2.97988503304391461E-7	-1.08773234890797887E-3
2.98070127653899952E-7	-1.08854691466094256E-3
2.98121458969715469E-7	-1.08912391426483124E-3
2.98176486019741160E-7	-1.08974992597162346E-3
2.98245383803813446E-7	-1.09041799369856274E-3
2.98314901137739952E-7	-1.09089647729536554E-3
2.98365292270117877E-7	-1.09107808140198070E-3
2.98419294299995919E-7	-1.09107174126790185E-3
2.98488503304391140E-7	-1.09072293006032339E-3
2.98570127653900208E-7	-1.08982079820035849E-3
